DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2023-12-31,2023-12-31,"העצמאות 85, אשדוד",העצמאות 85,2448-11-141,דירה בבית קומות,4.0,קומה ‎4‏,99.75,2100000,,,1998.0,,16.0,10416185220,1,244811,False,,אשדוד,העצמאות,,2448-11-141,2448/11,21052.63157894737,31.788170069,34.6441531835,2023
2023-12-31,2023-12-31,,,2190-12-93,דירה בבית קומות,3.0,עשרים ושתיים,81.0,2100000,,,2023.0,,,10417770048,2,219012,False,,אשדוד,הרב שאולי,,2190-12-93,2190/12,25925.925925925927,31.7973258603,34.6433261473,2023
2023-12-31,2023-12-31,"רבינא 3, אשדוד",רבינא 3,472-124-57,קוטג' דו משפחתי,5.0,"קומה ‎4‏, קומה ‎5‏",135.26,2400000,,,2001.0,,7.0,10418585856,1,472124,False,,אשדוד,רבינא,,472-124-57,472/124,17743.604909064026,31.7910261631,34.6665390076,2023
2023-12-31,2023-12-31,"הגומא 12, אשדוד",הגומא 12,2073-27-6,דירה בבית קומות,3.0,שניה,61.1,1500000,,,1970.0,,4.0,10416399420,1,207327,False,150% ב 8.5 שנים,אשדוד,הגומא,17.65,2073-27-6,2073/27,24549.91816693944,31.7877806601,34.6495223958,2023
2023-12-29,2023-12-29,,,2190-12-96,דירה בבית קומות,3.0,שמינית,80.0,2180000,,,2023.0,,,10417480500,2,219012,False,,אשדוד,הרב שאולי,,2190-12-96,2190/12,27250.0,31.7973258603,34.6433261473,2023
2023-12-29,2023-12-29,"יהואש 3, אשדוד",יהואש 3,2396-25-26,דירה בבית קומות,3.0,שביעית,79.15,1940000,,,1992.0,,9.0,10417614228,1,239625,False,70% ב 8.8 שנים,אשדוד,יהואש,7.95,2396-25-26,2396/25,24510.42324699937,31.775207883,34.6455237404,2023
2023-12-29,2023-12-29,"עופר אברהם 3, אשדוד",עופר אברהם 3,2189-10-17,דירה בבית קומות,3.0,ראשונה,78.6,1300000,,,1994.0,,4.0,10416651672,1,218910,False,207% ב 22 שנים,אשדוד,עופר אברהם,9.41,2189-10-17,2189/10,16539.440203562343,31.8016538852,34.6464506109,2023
2023-12-29,2023-12-29,"שמואל הנביא 32, אשדוד",שמואל הנביא 32,2398-13-23,דירה בבית קומות,5.0,ראשונה,97.35,1860000,,,1995.0,,2.0,10358533164,1,239813,False,,אשדוד,הנביא שמואל,,2398-13-23,2398/13,19106.31741140216,31.7821677292,34.6543468853,2023
2023-12-29,2023-12-29,"השרביטן 2, אשדוד",השרביטן 2,2188-24-15,דירה בבית קומות,3.0,רביעית,61.1,1730000,,,1970.0,,7.0,10416142968,1,218824,False,,אשדוד,השרביטן,,2188-24-15,2188/24,28314.238952536823,31.7884898355,34.653664076,2023
2023-12-28,2023-12-28,"הפלמ""ח 1, אשדוד","הפלמ""ח 1",2464-70-12,דירה בבית קומות,3.0,שניה,63.0,1530000,,,1970.0,,8.0,10417326612,1,246470,False,36% ב 4 שנים,אשדוד,"הפלמ""ח",9.0,2464-70-12,2464/70,24285.714285714286,31.8045841281,34.660865471,2023
