DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2002-12-31,2002-12-31,"החרצית 6, רעננה",החרצית 6,6582-397-17,דירה בבית קומות,3.0,רביעית,72.5,1278000,,,1998.0,,4.0,7627421832,1,6582397,False,,רעננה,החרצית,,6582-397-17,6582/397,17627.58620689655,32.1785427952,34.8594154643,2002
2002-12-31,2002-12-31,"הזהב 4, רעננה",הזהב 4,6578-549-19,דירה בבית קומות,5.0,שישית,121.0,1500000,,,2002.0,,15.0,7622593258,1,6578549,False,,רעננה,הזהב,,6578-549-19,6578/549,12396.694214876034,32.1858330799,34.8883861687,2002
2002-12-31,2002-12-31,"אחד העם 3, רעננה",אחד העם 3,6581-803-10,,,שניה,60.51,805000,,,2002.0,,7.0,7623467568,1,6581803,False,9% ב 1.3 שנים,רעננה,אחד העם,6.92,6581-803-10,6581/803,13303.5861841018,32.1793555109,34.8821482038,2002
2002-12-31,2002-12-31,"התדהר 17, רעננה",התדהר 17,7657-121-24,משרד,,שלישית,100.2,1435000,,,2002.0,,4.0,7623499906,1,7657121,False,,רעננה,התדהר,,7657-121-24,7657/121,14321.35728542914,32.1971298659,34.8838909819,2002
2002-12-31,2002-12-31,"המייסדים 5, רעננה",המייסדים 5,6587-96-9,,4.0,שלישית,85.98,928000,,,2021.0,,3.0,7622097606,1,658796,False,,רעננה,המיסדים,,6587-96-9,6587/96,10793.207722726214,32.1779687774,34.8828421923,2002
2002-12-31,2002-12-31,"יעקב חזן 30, רעננה",יעקב חזן 30,6579-771-3,,5.0,,125.0,12461000,,,1998.0,,1.0,7622210012,1,6579771,False,,רעננה,חזן יעקב,,6579-771-3,6579/771,99688.0,32.1890278528,34.8615533374,2002
2002-12-31,2002-12-31,"הפרחים 6, רעננה",הפרחים 6,6582-361-5,,4.0,שניה,91.6,1239000,,,1999.0,,4.0,7622252636,1,6582361,False,,רעננה,הפרחים,,6582-361-5,6582/361,13526.200873362446,32.1778301621,34.8613720831,2002
2002-12-30,2002-12-30,"הל""ה 5, רעננה","הל""ה 5",6579-597-4,,6.0,שלישית,206.0,3463120,,,1996.0,,3.0,7559818688,1,6579597,False,,רעננה,"הל""ה",,6579-597-4,6579/597,16811.26213592233,32.1840888688,34.8620163019,2002
2002-12-30,2002-12-30,"היצירה 5, רעננה",היצירה 5,7656-282-2,,,,124.0,1483000,,,1994.0,,2.0,7622717800,1,7656282,False,,רעננה,היצירה,,7656-282-2,7656/282,11959.67741935484,32.1946359943,34.8777633336,2002
2002-12-29,2002-12-29,"היובל 6, רעננה",היובל 6,6580-975-10,,5.0,חמישית,122.0,1401000,,,1989.0,,6.0,7622204388,1,6580975,False,,רעננה,היובל,,6580-975-10,6580/975,11483.606557377048,32.182390132,34.8722179361,2002
2002-12-29,2002-12-29,"הר סיני 28, רעננה",הר סיני 28,6580-650-3,,5.0,ראשונה,120.27,1238000,,,1980.0,,4.0,7622231250,1,6580650,False,,רעננה,הר סיני,,6580-650-3,6580/650,10293.506277542196,32.1859261322,34.8707210664,2002
2002-12-29,2002-12-29,"בן-יהודה 20, רעננה",בן-יהודה 20,6578-91-1,,7.0,,279.0,3641000,,,1988.0,,1.0,7559724634,1,657891,False,,רעננה,בן יהודה,,6578-91-1,6578/91,13050.179211469534,32.1874264588,34.885069046,2002
2002-12-28,2002-12-28,"האשד 11, רעננה",האשד 11,7651-488-2,,6.0,מרתף+קרקע+ראשונה,215.0,3066000,,,1997.0,,2.0,7623495540,1,7651488,False,27% ב 4.5 שנים,רעננה,האשד,6.0,7651-488-2,7651/488,14260.46511627907,32.1826571851,34.8548966318,2002
2002-12-27,2002-12-27,"המלאכה 18, רעננה",המלאכה 18,7656-343-53,,,שניה,94.92,359000,,,1980.0,,2.0,7559626288,1,7656343,False,,רעננה,המלאכה,,7656-343-53,7656/343,3782.1323219553306,32.1980304085,34.8775863636,2002
2002-12-26,2002-12-26,"חנקין 70, רעננה",חנקין 70,6580-502-0,,7.0,,1651.0,8905000,,,1982.0,,2.0,7622683686,1,6580502,False,,רעננה,חנקין,,6580-502-0,6580/502,5393.700787401574,32.1857542653,34.8788717501,2002
2002-12-26,2002-12-26,"דוכיפת 16, רעננה",דוכיפת 16,7651-421-1,,8.0,,185.0,7619000,,,1998.0,,,7559715532,1,7651421,False,,רעננה,דוכיפת,,7651-421-1,7651/421,41183.78378378379,32.1911870006,34.8532158222,2002
2002-12-26,2002-12-26,"חנקין 41, רעננה",חנקין 41,6580-704-7,,3.0,שניה,75.9,833000,,,1977.0,,3.0,7622728234,1,6580704,False,,רעננה,חנקין,,6580-704-7,6580/704,10974.967061923582,32.1850439796,34.8779645557,2002
2002-12-26,2002-12-26,"הנשר 59, רעננה",הנשר 59,7650-330-13,,5.0,ראשונה,105.1,1323000,,,1995.0,,2.0,7622333814,1,7650330,False,,רעננה,הנשר,,7650-330-13,7650/330,12588.011417697431,32.191015611,34.8507168111,2002
2002-12-26,2002-12-26,"הנשר 43, רעננה",הנשר 43,7651-435-1,,5.0,,125.0,2300000,,,1994.0,,1.0,7622335738,1,7651435,False,,רעננה,הנשר,,7651-435-1,7651/435,18400.0,32.1901815073,34.852695763,2002
2002-12-25,2002-12-25,"אשר 3, רעננה",אשר 3,6579-229-1,,5.0,,144.0,3178000,,,1960.0,,3.0,7559775324,1,6579229,False,,רעננה,אשר,,6579-229-1,6579/229,22069.444444444445,32.184623933,34.8604896343,2002
2002-12-25,2002-12-25,"שברץ 4, רעננה",שברץ 4,6581-546-19,,4.0,חמישית,90.63,825000,,,1987.0,,7.0,7559821204,1,6581546,False,,רעננה,שברץ,,6581-546-19,6581/546,9102.946044356177,32.1794981351,34.8817851,2002
2002-12-25,2002-12-25,"הפרחים 13, רעננה",הפרחים 13,7651-623-95,,2.5,קרקע ושלישית,70.3,935000,,,2000.0,,7.0,7559832156,1,7651623,False,29% ב 4 שנים,רעננה,הפרחים,7.25,7651-623-95,7651/623,13300.142247510668,32.1799646053,34.8536566781,2002
2002-12-24,2002-12-24,"אחוזה 115, רעננה",אחוזה 115,6586-486-9,,2.0,א',50.64,553000,,,1967.0,,3.0,7622203796,1,6586486,True,-19% ב 0.5 שנים,רעננה,אחוזה,-38.0,6586-486-9,6586/486,10920.221169036337,32.1801441666,34.8749483815,2002
2002-12-24,2002-12-24,"המיתר 21, רעננה",המיתר 21,6582-454-6,,3.0,קרקע + שלישית,73.6,1088000,,,1999.0,,,7622098790,1,6582454,False,14% ב 3.9 שנים,רעננה,המיתר,3.59,6582-454-6,6582/454,14782.608695652176,32.1826630372,34.8573878375,2002
2002-12-24,2002-12-24,"בית השואבה 18, רעננה",בית השואבה 18,7651-229-1,,6.0,מרתף+קרקע+ראשונה,314.0,7827000,,,1999.0,,2.0,7559778358,1,7651229,False,,רעננה,בית השואבה,,7651-229-1,7651/229,24926.75159235669,32.1827166086,34.8559943335,2002
2002-12-24,2002-12-24,"בן-גוריון 11, רעננה",בן-גוריון 11,6583-610-12,,4.0,שלישית,109.68,1197000,,,1981.0,,8.0,7559609860,1,6583610,False,30% ב 4 שנים,רעננה,בן גוריון,7.5,6583-610-12,6583/610,10913.566739606124,32.1790882156,34.8713140183,2002
2002-12-23,2002-12-23,"החי""ל 38, רעננה","החי""ל 38",6579-503-13,,4.0,ראשונה,97.47,1005000,,,1980.0,,3.0,7622912568,1,6579503,False,,רעננה,"החי""ל",,6579-503-13,6579/503,10310.864881502,32.1859661812,34.8658404229,2002
2002-12-23,2002-12-23,"הנבל 7, רעננה",הנבל 7,6582-373-2,,6.0,,150.0,4921000,,,1998.0,,2.0,7559602534,1,6582373,False,,רעננה,הנבל,,6582-373-2,6582/373,32806.666666666664,32.1828271729,34.8582433578,2002
2002-12-23,2002-12-23,"אחוזה 179, רעננה",אחוזה 179,6583-790-7,,2.0,שניה,53.6,755000,,,2001.0,,3.0,7623009730,1,6583790,False,,רעננה,אחוזה,,6583-790-7,6583/790,14085.820895522387,32.1816943649,34.8674605847,2002
2002-12-22,2002-12-22,"משה סנה 2, רעננה",משה סנה 2,7649-202-5,,,שניה + שלישית,122.76,1462000,,,1995.0,,3.0,7622036482,1,7649202,False,,רעננה,סנה משה,,7649-202-5,7649/202,11909.416748126425,32.1951329037,34.8518273796,2002
2002-12-22,2002-12-22,"נחשון 2, רעננה",נחשון 2,6581-9-4,,5.0,,125.0,2462000,,,1996.0,,1.0,7622822140,1,65819,False,,רעננה,נחשון,,6581-9-4,6581/9,19696.0,32.185162059,34.8820250424,2002
2002-12-22,2002-12-22,"פרדס משותף 51, רעננה",פרדס משותף 51,6584-29-1,,,,1100.0,3788000,,,,,,7622771006,1,658429,False,,רעננה,פרדס משותף,,6584-29-1,6584/29,3443.6363636363635,32.1747843653,34.8674696598,2002
2002-12-19,2002-12-19,"הפרחים 27, רעננה",הפרחים 27,7651-572-12,,5.0,שניה+קרקע תחתונה,116.55,1249000,,,1997.0,,2.0,7559659958,1,7651572,False,,רעננה,הפרחים,,7651-572-12,7651/572,10716.430716430716,32.1818827517,34.8535981806,2002
2002-12-18,2002-12-18,"משה הס 10, רעננה",משה הס 10,6583-397-1,,6.0,,150.0,3058000,,,1983.0,,,7622181818,1,6583397,False,,רעננה,הס משה,,6583-397-1,6583/397,20386.666666666668,32.1750591933,34.8719454131,2002
2002-12-18,2002-12-18,"המרד 9, רעננה",המרד 9,7655-375-9,,4.0,שניה,83.4,1259000,,,1994.0,,3.0,7622475450,1,7655375,False,,רעננה,המרד,,7655-375-9,7655/375,15095.923261390886,32.1896013765,34.8742416089,2002
2002-12-18,2002-12-18,"ביל""ו 6, רעננה","ביל""ו 6",6583-558-1,,6.0,"מרתף,קרקע א'",171.0,2261000,,,1985.0,,3.0,7559504780,1,6583558,False,62% ב 1.2 שנים,רעננה,"ביל""ו",51.67,6583-558-1,6583/558,13222.222222222224,32.1794486234,34.8672381505,2002
2002-12-17,2002-12-17,"אחוזה 111, רעננה",אחוזה 111,6586-469-8,,4.0,ראשונה,104.49,697000,,,1970.0,,3.0,7559608084,1,6586469,False,,רעננה,אחוזה,,6586-469-8,6586/469,6670.494784189875,32.1800858832,34.8752119317,2002
2002-12-15,2002-12-15,"עגנון 10, רעננה",עגנון 10,6583-595-12,,4.0,שלישית,97.17,942000,,,1984.0,,5.0,7559288182,1,6583595,False,,רעננה,עגנון,,6583-595-12,6583/595,9694.350108058044,32.176867774,34.8701111335,2002
2002-12-12,2002-12-12,"ברוך שפינוזה 1, רעננה",ברוך שפינוזה 1,6579-809-3,,6.0,,300.0,1880000,,,1997.0,,2.0,7623888776,1,6579809,False,,רעננה,שפינוזה ברוך,,6579-809-3,6579/809,6266.666666666667,32.1889474343,34.8656140134,2002
