DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2010-12-31,2010-12-31,"יהודה הלוי 110, תל אביב -יפו",יהודה הלוי 110,7099-6-4,דירה בבית קומות,2.0,שניה,60.0,488000,,,1950.0,,2.0,5550988300,1,70996,False,,תל אביב -יפו,יהודה הלוי,,7099-6-4,7099/6,8133.333333333333,32.0705516518,34.7818234058,2010
2010-12-31,2010-12-31,"יהודה הנשיא 10, תל אביב -יפו",יהודה הנשיא 10,7223-15-4,דירה בבית קומות,3.0,ראשונה,70.4,1865000,,,1970.0,,4.0,5550092750,1,722315,False,118% ב 7.4 שנים,תל אביב -יפו,יהודה הנשיא,15.95,7223-15-4,7223/15,26491.477272727272,32.1160337927,34.7951188181,2010
2010-12-31,2010-12-31,"יגאל אלון 159, תל אביב -יפו",יגאל אלון 159,7110-328-38,משרד,,שניה,37.0,370000,,,1993.0,,6.0,5551830600,1,7110328,False,,תל אביב -יפו,אלון יגאל,,7110-328-38,7110/328,10000.0,32.0788317184,34.7975548749,2010
2010-12-31,2010-12-31,"לינקולן 15, תל אביב -יפו",לינקולן 15,7104-232-3,משרד,,ראשונה,386.0,9700000,,,1980.0,,5.0,5552509150,1,7104232,False,,תל אביב -יפו,לינקולן,,7104-232-3,7104/232,25129.53367875648,32.0666872001,34.7826685091,2010
2010-12-31,2010-12-31,"דוד ילין 20, תל אביב -יפו",דוד ילין 20,6213-391-1,דירה בבית קומות,2.0,קומה ‎0‏,48.0,1430000,,,2019.0,,8.0,5550052300,1,6213391,False,,תל אביב -יפו,ילין דוד,,6213-391-1,6213/391,29791.666666666668,32.0880556859,34.7855263371,2010
2010-12-31,2010-12-31,"מרים החשמונאית 18, תל אביב -יפו",מרים החשמונאית 18,6212-987-40,דירה בבית קומות,4.0,שלישית,70.6,1400000,,,2022.0,,3.0,5550275000,1,6212987,False,,תל אביב -יפו,מרים החשמונאית,,6212-987-40,6212/987,19830.0283286119,32.0924963749,34.784194241,2010
2010-12-31,2010-12-31,"קרליבך 4, תל אביב -יפו",קרליבך 4,7104-289-1736,דירה בבית קומות,3.0,אחת עשרה,100.0,2096000,,,2018.0,,47.0,5550904950,1,7104289,False,,תל אביב -יפו,קרליבך,,7104-289-1736,7104/289,20960.0,32.068224082,34.7847225756,2010
2010-12-31,2010-12-31,"אנטוקולסקי 9, תל אביב -יפו",אנטוקולסקי 9,6217-447-11,דירה בבית קומות,2.0,שניה,47.45,790000,,,1950.0,,3.0,5550029600,1,6217447,False,,תל אביב -יפו,אנטוקולסקי,,6217-447-11,6217/447,16649.104320337196,32.0844780773,34.7827709265,2010
2010-12-31,2010-12-31,"מלצ'ט 36, תל אביב -יפו",מלצ'ט 36,7437-10-3,דירה בבית קומות,5.0,קרקע,128.0,950000,,,1940.0,,5.0,5551337650,1,743710,False,,תל אביב -יפו,מלצ'ט,,7437-10-3,7437/10,7421.875,32.0697527301,34.7762803163,2010
2010-12-30,2010-12-30,"ביל""ו 70, תל אביב -יפו","ביל""ו 70",7085-35-4,דירה בבית קומות,3.0,ראשונה,75.0,2700000,,,1970.0,,3.0,5550027150,1,708535,False,,תל אביב -יפו,"ביל""ו",,7085-35-4,7085/35,36000.0,32.0726854069,34.7813063968,2010
2010-12-30,2010-12-30,"חברה חדשה 4, תל אביב -יפו",חברה חדשה 4,6213-608-10,דירה בבית קומות,3.0,שלישית,68.0,2500000,,,1960.0,,4.0,5551303400,1,6213608,False,61% ב 5.3 שנים,תל אביב -יפו,חברה חדשה,11.51,6213-608-10,6213/608,36764.705882352944,32.0845319863,34.7911174429,2010
2010-12-30,2010-12-30,"נחל הבשור 28, תל אביב -יפו",נחל הבשור 28,7074-70-21,דירה בבית קומות,2.5,שלישית,43.0,250000,,,1970.0,,4.0,5551110800,1,707470,False,,תל אביב -יפו,נחל הבשור,,7074-70-21,7074/70,5813.953488372093,32.038320698,34.7586103467,2010
2010-12-30,2010-12-30,"השל""ה 6, תל אביב -יפו","השל""ה 6",6957-193-5,דירה בבית קומות,2.0,,52.0,1150000,,,1940.0,,2.0,5551124850,1,6957193,False,,תל אביב -יפו,"השל""ה",,6957-193-5,6957/193,22115.384615384617,32.0912734829,34.7795938664,2010
2010-12-30,2010-12-30,"משמר הגבול 13, תל אביב -יפו",משמר הגבול 13,6628-826-23,דירה בבית קומות,3.0,שישית,85.0,2260000,,,1970.0,,9.0,5550057600,1,6628826,False,,תל אביב -יפו,משמר הגבול,,6628-826-23,6628/826,26588.235294117647,32.1235888684,34.8040650093,2010
2010-12-30,2010-12-30,"הילדסהיימר 14, תל אביב -יפו",הילדסהיימר 14,6212-895-3,קוטג' טורי,5.0,,100.0,8850000,,,1950.0,,2.0,5551326100,1,6212895,False,,תל אביב -יפו,הילדסהיימר,,6212-895-3,6212/895,88500.0,32.0934794558,34.7920032092,2010
2010-12-30,2010-12-30,"שלמה בן-יוסף 24, תל אביב -יפו",שלמה בן-יוסף 24,6631-215-107,דירה בבית קומות,4.0,שלישית,124.0,2930000,,,1985.0,,8.0,5550237500,1,6631215,False,75% ב 6.9 שנים,תל אביב -יפו,בן יוסף שלמה,10.87,6631-215-107,6631/215,23629.032258064515,32.1267703565,34.7987910509,2010
2010-12-30,2010-12-30,"מאנה 26, תל אביב -יפו",מאנה 26,6111-638-23,דירה בבית קומות,2.0,ראשונה,42.0,1400000,,,1950.0,,5.0,5550055550,1,6111638,False,71% ב 11.5 שנים,תל אביב -יפו,מאנה,6.17,6111-638-23,6111/638,33333.333333333336,32.0780104892,34.7828505128,2010
2010-12-30,2010-12-30,"סוטין 29, תל אביב -יפו",סוטין 29,6217-646-34,דירה בבית קומות,6.0,שתים עשרה,244.84,8080000,,,2010.0,,23.0,5551238300,1,6217646,False,,תל אביב -יפו,סוטין,,6217-646-34,6217/646,33001.143603986275,32.0821030211,34.7867977673,2010
2010-12-30,2010-12-30,"ביל""ו 70, תל אביב -יפו","ביל""ו 70",7085-35-7,דירה בבית קומות,4.0,שלישית,89.0,3410000,,,1970.0,,3.0,5550054350,1,708535,False,,תל אביב -יפו,"ביל""ו",,7085-35-7,7085/35,38314.60674157304,32.0726854069,34.7813063968,2010
