DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2006-12-31,2006-12-31,"אירוס 12, כפר סבא",אירוס 12,6427-494-1,חנות,,קרקע,221.6,914000,,,1980.0,,5.0,7920233394,1,6427494,False,,כפר סבא,אירוס,,6427-494-1,6427/494,4124.548736462094,32.1731993874,34.8959114,2006
2006-12-31,2006-12-31,"שאול המלך 14, כפר סבא",שאול המלך 14,7601-77-27,דירה בבית קומות,3.0,ד',52.4,329000,,,1960.0,,4.0,7918478780,1,760177,False,,כפר סבא,שאול המלך,,7601-77-27,7601/77,6278.625954198474,32.184430096,34.9414531779,2006
2006-12-31,2006-12-31,"סירקין 12, כפר סבא",סירקין 12,6430-86-1,בית בודד,3.0,,48.0,1195000,,,1953.0,,,7919919708,1,643086,False,1% ב 1.3 שנים,כפר סבא,סירקין,0.77,6430-86-1,6430/86,24895.83333333333,32.1839712846,34.8998132258,2006
2006-12-31,2006-12-31,"תל חי 17, כפר סבא",תל חי 17,6439-148-4,דירה בבית קומות,3.0,ב,81.66,633000,,,1960.0,,3.0,7918229178,1,6439148,False,,כפר סבא,תל חי,,6439-148-4,6439/148,7751.653196179281,32.1723443597,34.9131803626,2006
2006-12-31,2006-12-31,"תל חי 40, כפר סבא",תל חי 40,6436-119-18,משרד,,ראשונה,43.83,468000,,,1981.0,,3.0,7920232210,1,6436119,False,,כפר סבא,תל חי,,6436-119-18,6436/119,10677.618069815197,32.1752936466,34.914821851,2006
2006-12-31,2006-12-31,"אז""ר 120, כפר סבא","אז""ר 120",6434-625-14,דירה בבית קומות,3.0,שלישית,75.5,754000,,,1997.0,,5.0,7918595996,1,6434625,False,,כפר סבא,"אז""ר",,6434-625-14,6434/625,9986.754966887418,32.1810456165,34.9211630453,2006
2006-12-31,2006-12-31,"הכרמל 2, כפר סבא",הכרמל 2,6428-549-1,חנות,,,2000.0,196593000,,,1994.0,,,7920282382,1,6428549,False,,כפר סבא,הכרמל,,6428-549-1,6428/549,98296.5,32.1786323119,34.9039098575,2006
2006-12-31,2006-12-31,"הר כרכום 7, כפר סבא",הר כרכום 7,6434-463-4,קוטג' דו משפחתי,6.0,מרתף+קרקע+ראשונה,198.63,1732000,,,2007.0,,,7919185184,1,6434463,False,,כפר סבא,הר כרכום,,6434-463-4,6434/463,8719.730151538035,32.1816196537,34.9236524431,2006
2006-12-29,2006-12-29,"ז'בוטינסקי 12, כפר סבא",ז'בוטינסקי 12,6440-78-1,קוטג' דו משפחתי,7.0,,296.0,2746000,,,1992.0,,3.0,7918623598,1,644078,False,,כפר סבא,ז'בוטינסקי,,6440-78-1,6440/78,9277.027027027028,32.1797564984,34.9067327952,2006
2006-12-28,2006-12-28,"ויצמן 200, כפר סבא",ויצמן 200,6435-251-13,דירה בבית קומות,3.0,קרקע עליונה+קרקע,76.9,767000,,,2002.0,,5.0,7918453176,1,6435251,False,,כפר סבא,ויצמן,,6435-251-13,6435/251,9973.992197659298,32.1716023674,34.922565603,2006
