DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2002-12-31,2002-12-31,"ויצמן 42, כפר סבא",ויצמן 42,6426-717-28,,,ראשונה,25.2,163000,,,1994.0,,3.0,7623507824,1,6426717,False,,כפר סבא,ויצמן,,6426-717-28,6426/717,6468.253968253968,32.1765257728,34.9011090869,2002
2002-12-31,2002-12-31,"סוקולוב 7, כפר סבא",סוקולוב 7,6426-279-1,,4.0,ראשונה,96.21,682000,,,1983.0,,4.0,7622071928,1,6426279,False,,כפר סבא,סוקולוב,,6426-279-1,6426/279,7088.660222430101,32.1757480589,34.9028513417,2002
2002-12-31,2002-12-31,"ויצמן 42, כפר סבא",ויצמן 42,6426-717-27,,,ראשונה,42.2,329000,,,1994.0,,3.0,7623581676,1,6426717,False,,כפר סבא,ויצמן,,6426-717-27,6426/717,7796.208530805687,32.1765257728,34.9011090869,2002
2002-12-30,2002-12-30,"משה סנה 15, כפר סבא",משה סנה 15,6429-246-6,,5.0,קרקע+שלישית+רביעית,125.62,1106000,,,1994.0,,,7622413734,1,6429246,False,,כפר סבא,סנה משה,,6429-246-6,6429/246,8804.330520617736,32.1845307971,34.896618293,2002
2002-12-30,2002-12-30,"רבקה גובר 4, כפר סבא",רבקה גובר 4,6435-143-6,,4.0,שניה,104.26,814000,,,1990.0,,5.0,7622183594,1,6435143,False,,כפר סבא,גובר רבקה,,6435-143-6,6435/143,7807.404565509303,32.1724273228,34.9178938376,2002
2002-12-29,2002-12-29,"המסגר 8, כפר סבא",המסגר 8,7619-112-1,משרד,,,150.0,1404000,,,1972.0,,,7624599398,1,7619112,False,,כפר סבא,המסגר,,7619-112-1,7619/112,9360.0,32.1755206753,34.9320541119,2002
2002-12-29,2002-12-29,"הבנים 20, כפר סבא",הבנים 20,6439-335-16,,5.0,קרקע + שלישית+רביעת,131.54,1006000,,,1980.0,,4.0,7622040700,1,6439335,False,,כפר סבא,הבנים,,6439-335-16,6439/335,7647.863767675232,32.1739288855,34.9105880264,2002
2002-12-29,2002-12-29,"הרב אסף שמחה 12, כפר סבא",הרב אסף שמחה 12,6433-295-1,,2.0,קרקע,48.56,716000,,,1961.0,,1.0,7622158582,1,6433295,False,0% ב 0.2 שנים,כפר סבא,הרב אסף שמחה,0.0,6433-295-1,6433/295,14744.645799011532,32.1817476503,34.9180397993,2002
2002-12-29,2002-12-29,"ויצמן 42, כפר סבא",ויצמן 42,6426-717-58,,,שניה,27.09,160000,,,1994.0,,3.0,7623503606,1,6426717,False,,כפר סבא,ויצמן,,6426-717-58,6426/717,5906.238464378,32.1765257728,34.9011090869,2002
2002-12-29,2002-12-29,"אברהם קרן 4, כפר סבא",אברהם קרן 4,6439-251-8,,5.0,רביעית,106.63,1020000,,,1998.0,,3.0,7622251452,1,6439251,False,,כפר סבא,קרן אברהם,,6439-251-8,6439/251,9565.7882397074,32.1699506631,34.9118452751,2002
