DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2006-12-31,2006-12-31,"שחרית 6, הרצלייה",שחרית 6,6526-362-9,דירה בבית קומות,4.0,"מרתף, קרקע",100.0,845000,,,1995.0,,1.0,7919612608,1,6526362,False,,הרצלייה,שחרית,,6526-362-9,6526/362,8450.0,32.1723022334,34.833896761,2006
2006-12-31,2006-12-31,"הרב קוק 19, הרצלייה",הרב קוק 19,6538-149-3,דירה בבית קומות,5.0,שניה,104.51,1009000,,,1991.0,,4.0,7919043548,1,6538149,False,,הרצלייה,הרב קוק,,6538-149-3,6538/149,9654.578509233566,32.1611050769,34.8403902488,2006
2006-12-31,2006-12-31,"השרון 6, הרצלייה",השרון 6,6533-70-5,דירה בבית קומות,3.0,קומה ‎3‏,66.0,633000,,,1952.0,,7.0,7918355644,1,653370,False,,הרצלייה,השרון,,6533-70-5,6533/70,9590.90909090909,32.1658895346,34.8387142366,2006
2006-12-31,2006-12-31,"הרב קוק 49, הרצלייה",הרב קוק 49,6535-152-15,דירה בבית קומות,5.0,שלישית+קומת גג,152.3,1512000,,,1989.0,,3.0,7918676656,1,6535152,False,20% ב 2.8 שנים,הרצלייה,הרב קוק,7.14,6535-152-15,6535/152,9927.774130006565,32.1617023082,34.8356026502,2006
2006-12-31,2006-12-31,"מנדלבלט צבי 15, הרצלייה",מנדלבלט צבי 15,6527-418-2,דירה בבית קומות,4.0,ראשונה,83.3,857000,,,1987.0,,3.0,7918138898,1,6527418,False,,הרצלייה,מנדלבלט צבי,,6527-418-2,6527/418,10288.11524609844,32.1676149896,34.8324038348,2006
2006-12-31,2006-12-31,"העלייה השנייה 10, הרצלייה",העלייה השנייה 10,6536-586-2,דירה בבית קומות,4.0,ראשונה,90.0,802000,,,1970.0,,6.0,7918590594,1,6536586,False,,הרצלייה,העליה השניה,,6536-586-2,6536/586,8911.111111111111,32.1720420225,34.8447290113,2006
2006-12-31,2006-12-31,"יהלום 1, הרצלייה",יהלום 1,6526-241-8,דירה בבית קומות,5.0,שניה,110.0,1394000,,,1993.0,,3.0,7918651718,1,6526241,False,,הרצלייה,יהלום,,6526-241-8,6526/241,12672.727272727272,32.1736286225,34.8417727056,2006
2006-12-31,2006-12-31,"נצח ישראל 7, הרצלייה",נצח ישראל 7,6527-120-4,קוטג' דו משפחתי,6.0,ראשונה + קרקע,128.25,1427000,,,1970.0,,,7918192548,1,6527120,False,3% ב 5.1 שנים,הרצלייה,נצח ישראל,0.59,6527-120-4,6527/120,11126.705653021443,32.1687065111,34.8343750984,2006
2006-12-31,2006-12-31,"העלייה השנייה 22, הרצלייה",העלייה השנייה 22,6536-305-2,קוטג' דו משפחתי,8.0,,280.0,3696000,,,1995.0,,,7920011246,1,6536305,False,,הרצלייה,העליה השניה,,6536-305-2,6536/305,13200.0,32.1722385566,34.8467093508,2006
2006-12-30,2006-12-30,"דוד רזיאל 28, הרצלייה",דוד רזיאל 28,6543-21-1,קוטג' דו משפחתי,3.0,,70.0,3277000,,,1960.0,,,7919713248,1,654321,False,,הרצלייה,רזיאל דוד,,6543-21-1,6543/21,46814.28571428572,32.1567213066,34.8494092591,2006
2006-12-28,2006-12-28,"קורצ'אק 8, הרצלייה",קורצ'אק 8,6536-128-1,קוטג' דו משפחתי,6.0,,145.0,4372000,,,1987.0,,,7919202352,1,6536128,False,,הרצלייה,קורצ'אק,,6536-128-1,6536/128,30151.72413793104,32.1744301959,34.8473751294,2006
2006-12-28,2006-12-28,"גלגל הפלדה 11, הרצלייה",גלגל הפלדה 11,6420-27-9,משרד,,שלישית,968.0,8624000,,,1995.0,,4.0,7920102858,1,642027,False,,הרצלייה,גלגל הפלדה,,6420-27-9,6420/27,8909.09090909091,32.164093499,34.8077497965,2006
2006-12-27,2006-12-27,"המגינים 56, הרצלייה",המגינים 56,6667-489-1,בית בודד,6.0,,223.0,3464000,,,1970.0,,2.0,7918518518,1,6667489,False,,הרצלייה,המגינים,,6667-489-1,6667/489,15533.632286995517,32.1735346971,34.8090923585,2006
2006-12-27,2006-12-27,"שלווה 13, הרצלייה",שלווה 13,6667-622-1,בית בודד,6.0,קרקע+ראשונה,222.0,4351000,,,1984.0,,2.0,7918126614,1,6667622,False,,הרצלייה,שלוה,,6667-622-1,6667/622,19599.099099099098,32.1786168093,34.8137179743,2006
2006-12-25,2006-12-25,"בוקר 7, הרצלייה",בוקר 7,6526-145-3,קוטג' דו משפחתי,7.0,"מרתף,קרקע,ראשונה",241.65,2134000,,,1988.0,,,7918242646,1,6526145,False,,הרצלייה,בוקר,,6526-145-3,6526/145,8830.95385888682,32.1729625126,34.8332442496,2006
2006-12-25,2006-12-25,"העצמאות 26, הרצלייה",העצמאות 26,6538-610-16,דירה בבית קומות,4.0,רביעית,103.77,795000,,,1980.0,,5.0,7918013024,1,6538610,False,,הרצלייה,העצמאות,,6538-610-16,6538/610,7661.173749638624,32.1638792249,34.8400709878,2006
2006-12-25,2006-12-25,"קהילת ציון 4, הרצלייה",קהילת ציון 4,6532-353-18,דירה בבית קומות,4.0,חמישית,100.9,1182000,,,2007.0,,7.0,7918516150,1,6532353,False,,הרצלייה,קהילת ציון,,6532-353-18,6532/353,11714.568880079283,32.1666236151,34.8483901592,2006
2006-12-25,2006-12-25,"ההגנה 60, הרצלייה",ההגנה 60,6536-692-2,דירה בבית קומות,4.0,ראשונה,114.09,1519000,,,1970.0,,2.0,7919351906,1,6536692,False,5% ב 1.4 שנים,הרצלייה,ההגנה,3.57,6536-692-2,6536/692,13314.050311157858,32.1721915737,34.8504981532,2006
2006-12-25,2006-12-25,"רמז 43, הרצלייה",רמז 43,6558-181-1,קוטג' דו משפחתי,2.0,ראשונה,41.06,1138000,,,1950.0,,1.0,7859898456,1,6558181,False,,הרצלייה,רמז,,6558-181-1,6558/181,27715.53823672674,32.1643702129,34.8535084858,2006
2006-12-24,2006-12-24,"שוידלסון 7, הרצלייה",שוידלסון 7,6538-548-6,דירה בבית קומות,4.0,שניה,112.0,1013000,,,1972.0,,3.0,7918508232,1,6538548,False,,הרצלייה,שוידלסון,,6538-548-6,6538/548,9044.642857142857,32.1615088441,34.8434702525,2006
2006-12-24,2006-12-24,"עמיר 16, הרצלייה",עמיר 16,6542-161-1,דירה בבית קומות,,,125.0,2291000,,,2006.0,,,7918108262,1,6542161,False,,הרצלייה,עמיר,,6542-161-1,6542/161,18328.0,32.1568481575,34.8506752443,2006
2006-12-24,2006-12-24,"העוגן 2, הרצלייה",העוגן 2,6516-56-81,דירה בבית קומות,4.0,שביעית,100.0,2930000,,,2000.0,,12.0,7859831930,1,651656,False,,הרצלייה,העוגן,,6516-56-81,6516/56,29300.0,32.15935782,34.795784469,2006
