DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2008-12-31,2008-12-31,"חיים בר-לב 7, רחובות",חיים בר-לב 7,3699-393-20,דירה בבית קומות,3.5,חמישית,79.0,835000,,,1997.0,,7.0,9156006300,1,3699393,False,,רחובות,בר-לב חיים,,3699-393-20,3699/393,10569.620253164558,31.8869605745,34.8264390691,2008
2008-12-31,2008-12-31,"חכם אברהם עפג'ין 3, רחובות",חכם אברהם עפג'ין 3,3699-339-71,דירה בבית קומות,4.5,ראשונה,110.6,1130000,,,2003.0,,9.0,9156059052,1,3699339,False,,רחובות,חכם עפג'ין אברהם,,3699-339-71,3699/339,10216.998191681736,31.8867942128,34.8241693658,2008
2008-12-30,2008-12-30,"הרב מלצר 3, רחובות",הרב מלצר 3,3694-281-1,דירה בבית קומות,5.0,ראשונה,109.55,897000,,,1970.0,,4.0,9156733320,1,3694281,False,,רחובות,הרב מלצר,,3694-281-1,3694/281,8188.041989958923,31.9017191028,34.8160485535,2008
2008-12-30,2008-12-30,"מרים מזרחי 4, רחובות",מרים מזרחי 4,3705-489-3,דירה בבית קומות,5.0,שניה,101.42,1100000,,,2009.0,,7.0,9157416660,1,3705489,False,,רחובות,מרים מזרחי,,3705-489-3,3705/489,10845.986984815618,31.8912915528,34.81816211,2008
2008-12-30,2008-12-30,"הרב זכריה מדר 10, רחובות",הרב זכריה מדר 10,3698-13-1,קרקע למגורים,,,330.0,675000,,,2009.0,,1.0,9157163736,1,369813,False,,רחובות,הרב מדר זכריה,,3698-13-1,3698/13,2045.4545454545453,31.8866423142,34.8203580204,2008
2008-12-29,2008-12-29,"משה פורר 6, רחובות",משה פורר 6,3699-288-6,דירה בבית קומות,4.0,שניה,85.05,900000,,,1998.0,,7.0,9156398076,1,3699288,False,24% ב 2.6 שנים,רחובות,פורר משה,9.23,3699-288-6,3699/288,10582.010582010582,31.8881235499,34.8296305692,2008
2008-12-29,2008-12-29,"עזרא 32, רחובות",עזרא 32,3705-696-16,דירה בבית קומות,4.0,רביעית,107.0,915000,,,2009.0,,7.0,9157204560,1,3705696,False,,רחובות,עזרא,,3705-696-16,3705/696,8551.401869158879,31.891528888,34.8157174161,2008
2008-12-29,2008-12-29,"הרצל 127, רחובות",הרצל 127,3704-529-21,דירה בבית קומות,4.0,שניה,70.2,720000,,,1950.0,,3.0,9097878804,1,3704529,False,87% ב 7.7 שנים,רחובות,הרצל,11.3,3704-529-21,3704/529,10256.410256410256,31.892974778,34.8117612596,2008
2008-12-29,2008-12-29,"כרמל 7, רחובות",כרמל 7,5908-67-338,דירה בבית קומות,3.0,שלישית,82.1,900000,,,2009.0,,27.0,9157308552,1,590867,False,,רחובות,כרמל,,5908-67-338,5908/67,10962.241169305726,31.9065038732,34.8220267931,2008
2008-12-29,2008-12-29,"ששת הימים 37, רחובות",ששת הימים 37,4545-38-22,דירה בבית קומות,3.0,שלישית,66.0,285000,,,1976.0,,4.0,9156309204,1,454538,False,,רחובות,ששת הימים,,4545-38-22,4545/38,4318.181818181818,31.8810491813,34.7883081726,2008
