DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2011-12-29,2011-12-29,"השחר 55, רעננה",השחר 55,6579-181-1,ללא תיכנון,,,1116.0,9750000,,,,,,8289885002,1,6579181,False,,רעננה,השחר,,6579-181-1,6579/181,8736.559139784946,32.1892380289,34.8586558373,2011
2011-12-29,2011-12-29,"קרן היסוד 29, רעננה",קרן היסוד 29,6580-726-26,דירה בבית קומות,3.0,שלישית,65.4,1255000,,,1983.0,,5.0,8288419802,1,6580726,False,,רעננה,קרן היסוד,,6580-726-26,6580/726,19189.60244648318,32.1853919884,34.8711500259,2011
2011-12-28,2011-12-28,"גולומב 25, רעננה",גולומב 25,6580-754-24,דירה בבית קומות,5.0,שלישית,113.35,2275000,,,1970.0,,6.0,8288686646,1,6580754,False,,רעננה,גולומב,,6580-754-24,6580/754,20070.57785619762,32.1827790814,34.871719264,2011
2011-12-28,2011-12-28,"יערה 2, רעננה",יערה 2,6578-561-0,קרקע למגורים,,,3853.0,37553000,,,0.0,,5.0,8288725792,1,6578561,False,,רעננה,יערה,,6578-561-0,6578/561,9746.431352193096,32.1851397576,34.8888159999,2011
2011-12-27,2011-12-27,"ברנר 15, רעננה",ברנר 15,6586-549-13,דירה בבית קומות,6.0,"רביעית, חמישית",154.0,3350000,,,1972.0,2012.0,4.0,8289130424,1,6586549,False,,רעננה,ברנר,,6586-549-13,6586/549,21753.246753246756,32.177722134,34.8779423541,2011
2011-12-27,2011-12-27,"בורוכוב 30, רעננה",בורוכוב 30,6580-53-12,דירה בבית קומות,4.0,שלישית,97.55,1640000,,,1980.0,,5.0,8288490028,1,658053,False,53% ב 7.4 שנים,רעננה,בורוכוב,7.16,6580-53-12,6580/53,16811.8913377755,32.1839531158,34.8776122719,2011
2011-12-26,2011-12-26,"זבוטינסקי 11, רעננה",זבוטינסקי 11,6583-641-10,דירה בבית קומות,3.0,שלישית,67.8,1300000,,,1989.0,,5.0,8288059126,1,6583641,False,,רעננה,ז'בוטינסקי,,6583-641-10,6583/641,19174.041297935102,32.1788964333,34.8740399384,2011
2011-12-26,2011-12-26,"המעפילים 1, רעננה",המעפילים 1,6579-416-9,דירה בבית קומות,4.0,שניה,115.0,1680000,,,2018.0,,1.0,8229741724,1,6579416,False,,רעננה,המעפילים,,6579-416-9,6579/416,14608.695652173914,32.1851228336,34.8670548993,2011
2011-12-26,2011-12-26,"שלום עליכם 4, רעננה",שלום עליכם 4,6586-892-11,דירה בבית קומות,5.0,קרקע תחתונה+שניה,125.1,2888000,,,2000.0,,1.0,8229756376,1,6586892,False,,רעננה,שלום עליכם,,6586-892-11,6586/892,23085.53157474021,32.1767039979,34.8741746355,2011
2011-12-23,2011-12-23,"התקומה 8, רעננה",התקומה 8,8573-9-4,דירה בבית קומות,4.0,שניה,75.1,1200000,,,1997.0,,,8288068228,1,85739,False,73% ב 11.2 שנים,רעננה,התקומה,6.52,8573-9-4,8573/9,15978.695073235687,32.1960698721,34.853807626,2011
2011-12-22,2011-12-22,"אחוזה 171, רעננה",אחוזה 171,6583-823-3,דירה בבית קומות,6.0,ראשונה,131.0,2800000,,,2010.0,,3.0,8288897842,1,6583823,False,,רעננה,אחוזה,,6583-823-3,6583/823,21374.04580152672,32.1815779285,34.8685069128,2011
2011-12-21,2011-12-21,"מכבי 1, רעננה",מכבי 1,6580-1071-66,דירה בבית קומות,2.0,שישית,40.2,1120000,,,2001.0,,9.0,8288342398,1,65801071,False,,רעננה,מכבי,,6580-1071-66,6580/1071,27860.696517412933,32.1800820199,34.8783805061,2011
2011-12-20,2011-12-20,"רמב""ם 75, רעננה","רמב""ם 75",6586-97-1,קוטג' דו משפחתי,6.0,שניה,315.0,4400000,,,1992.0,,2.0,8288676286,1,658697,False,,רעננה,"רמב""ם",,6586-97-1,6586/97,13968.253968253968,32.1741923926,34.8759799185,2011
2011-12-20,2011-12-20,"הגדוד העברי 1, רעננה",הגדוד העברי 1,6579-507-7,דירה בבית קומות,5.0,שניה,110.33,1500000,,,1980.0,,3.0,8288475376,1,6579507,False,,רעננה,הגדוד העברי,,6579-507-7,6579/507,13595.576905646696,32.1830895648,34.8649741071,2011
2011-12-20,2011-12-20,"רבקה גובר 7, רעננה",רבקה גובר 7,7649-189-1,דירה בבית קומות,3.5,קרקע,80.82,1970000,,,1995.0,,3.0,8229632426,1,7649189,False,,רעננה,גובר רבקה,,7649-189-1,7649/189,24375.15466468696,32.1943684051,34.8502286491,2011
2011-12-19,2011-12-19,"נורדאו 1, רעננה",נורדאו 1,6578-281-1,בית בודד,6.0,שניה,210.0,9500000,,,1983.0,,1.0,8288277056,1,6578281,False,,רעננה,נורדאו,,6578-281-1,6578/281,45238.09523809524,32.1854138377,34.8851474632,2011
2011-12-18,2011-12-18,"יהודה בורלא 9, רעננה",יהודה בורלא 9,7654-464-2,דירה בבית קומות,5.0,ראשונה,112.49,2500000,,,1998.0,,4.0,8229567010,1,7654464,False,,רעננה,בורלא יהודה,,7654-464-2,7654/464,22224.1977064628,32.1913091069,34.8642544977,2011
2011-12-15,2011-12-15,"אוסטרובסקי 6, רעננה",אוסטרובסקי 6,6586-316-0,קרקע למגורים,,,528.0,2300000,,,1970.0,,3.0,8289102526,1,6586316,False,,רעננה,אוסטרובסקי,,6586-316-0,6586/316,4356.060606060606,32.1769147309,34.8769134113,2011
2011-12-15,2011-12-15,"הר סיני 11, רעננה",הר סיני 11,6580-841-19,דירה בבית קומות,4.0,שניה,103.83,1300000,,,1986.0,,3.0,8289198134,1,6580841,False,,רעננה,הר סיני,,6580-841-19,6580/841,12520.466146585766,32.1828585956,34.8689218048,2011
2011-12-13,2011-12-13,"דובנוב 6, רעננה",דובנוב 6,6583-715-2,דירה בבית קומות,4.0,ראשונה,103.9,1660000,,,1975.0,,4.0,8288091982,1,6583715,False,,רעננה,דובנוב,,6583-715-2,6583/715,15976.900866217517,32.1770435403,34.8728974326,2011
2011-12-07,2011-07-12,"הר סיני 6, רעננה",הר סיני 6,6580-681-4,דירה בבית קומות,4.0,רביעית,83.0,1725000,1.0,קידר הר סיני 6 רעננה,1970.0,,3.0,8223556064,1,6580681,False,,רעננה,הר סיני,,6580-681-4,6580/681,20783.13253012048,32.1828616746,34.8697905048,2011
2011-12-07,2011-07-12,"הר סיני 26, רעננה",הר סיני 26,6580-651-14,דירה בבית קומות,5.0,רביעית וגג,119.34,1950000,,,1980.0,,4.0,8223478512,1,6580651,False,,רעננה,הר סיני,,6580-651-14,6580/651,16339.86928104575,32.1856722525,34.8706317337,2011
2011-12-07,2011-07-12,"החורשה 61, רעננה",החורשה 61,6586-618-6,קוטג' דו משפחתי,6.0,"קרקע,א,ב,",142.0,2460000,,,1970.0,,2.0,8224213480,1,6586618,False,,רעננה,החורשה,,6586-618-6,6586/618,17323.943661971833,32.1750171033,34.8762590376,2011
2011-12-07,2011-07-12,"הנשר 80, רעננה",הנשר 80,7650-301-3,דירה בבית קומות,4.0,קרקע,84.94,1750000,,,1994.0,,2.0,8223807664,1,7650301,False,68% ב 12.5 שנים,רעננה,הנשר,5.44,7650-301-3,7650/301,20602.77843183424,32.1915107169,34.8514727929,2011
2011-12-07,2011-07-12,"הגלים 35, רעננה",הגלים 35,6579-744-2,קוטג' דו משפחתי,7.0,שניה,300.0,9100000,,,1996.0,,1.0,8223259324,1,6579744,False,,רעננה,הגלים,,6579-744-2,6579/744,30333.33333333333,32.1875392431,34.856791394,2011
2011-12-06,2011-06-12,"השרון 40, רעננה",השרון 40,6583-519-3,בית בודד,5.0,שניה,200.0,5265000,,,1981.0,,1.0,8222137262,1,6583519,False,,רעננה,השרון,,6583-519-3,6583/519,26325.0,32.17777748,34.8686338376,2011
2011-12-05,2011-05-12,"אליעזר יפה 26, רעננה",אליעזר יפה 26,6580-612-8,דירה בבית קומות,3.0,שלישית,78.46,1640000,,,1970.0,,5.0,8222391230,1,6580612,False,,רעננה,יפה אליעזר,,6580-612-8,6580/612,20902.37063471833,32.1852475004,34.8765187294,2011
