DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2018-12-31,2018-12-31,"אלרואי 12, ראשון לציון",אלרואי 12,3929-796-26,דירה בבית קומות,3.0,ראשונה,50.6,1290000,,,1970.0,,4.0,9996469140,1,3929796,False,61% ב 5.9 שנים,ראשון לציון,אלרואי,10.34,3929-796-26,3929/796,25494.07114624506,31.9691398193,34.8132051491,2018
2018-12-31,2018-12-31,"אהרון קרון 19, ראשון לציון",אהרון קרון 19,3925-222-24,דירה בבית קומות,4.0,שישית,96.0,1730000,1.0,אהרון קרון,1970.0,2019.0,5.0,9997579368,1,3925222,False,,ראשון לציון,קרון אהרון,,3925-222-24,3925/222,18020.83333333333,31.9588132925,34.8046807967,2018
2018-12-31,2018-12-31,"הגדוד העברי 9, ראשון לציון",הגדוד העברי 9,3932-34-7,דירה בבית קומות,4.0,שניה,72.98,1300000,,,1970.0,,4.0,9996433020,1,393234,False,146% ב 17 שנים,ראשון לציון,הגדוד העברי,8.59,3932-34-7,3932/34,17813.0994793094,31.9630698297,34.8104489493,2018
2018-12-31,2018-12-31,"ראובן ובת-שבע 5, ראשון לציון",ראובן ובת-שבע 5,3939-296-6,דירה בבית קומות,5.0,שניה,99.82,1700000,,,1980.0,,8.0,9945073740,1,3939296,False,23% ב 3 שנים,ראשון לציון,ראובן ובת שבע,7.67,3939-296-6,3939/296,17030.65517932278,31.9715807518,34.8157035617,2018
2018-12-31,2018-12-31,"ארגמן 15, ראשון לציון",ארגמן 15,5030-80-1,דירה בבית קומות,5.0,,150.0,4652000,,,2002.0,,,9999587052,1,503080,False,,ראשון לציון,ארגמן,,5030-80-1,5030/80,31013.33333333333,31.9966666261,34.7441775218,2018
2018-12-31,2018-12-31,"תל חי 15, ראשון לציון",תל חי 15,3928-609-5,דירה בבית קומות,3.0,שניה,61.5,1440000,,,1970.0,,4.0,9996062412,1,3928609,False,,ראשון לציון,תל חי,,3928-609-5,3928/609,23414.634146341465,31.9680891594,34.8003307109,2018
2018-12-31,2018-12-31,"הכינור 4, ראשון לציון",הכינור 4,5183-7-48,דירה בבית קומות,4.0,ראשונה,92.3,1990000,,,1997.0,,6.0,9945117924,1,51837,False,40% ב 6.5 שנים,ראשון לציון,הכינור,6.15,5183-7-48,5183/7,21560.13001083424,31.9636964654,34.7711268888,2018
2018-12-31,2018-12-31,"קרל נטר 6, ראשון לציון",קרל נטר 6,3928-56-3,דירה בבית קומות,3.0,ראשונה,67.0,1695000,,,1970.0,,3.0,9996117096,1,392856,False,74% ב 8.1 שנים,ראשון לציון,קרל נטר,9.14,3928-56-3,3928/56,25298.507462686568,31.9724631652,34.8058277044,2018
2018-12-30,2018-12-30,"זדל 5, ראשון לציון",זדל 5,3935-149-10,דירה בבית קומות,3.0,חמישית,92.0,1950000,,,1998.0,,1.0,9997557948,1,3935149,False,,ראשון לציון,זדל,,3935-149-10,3935/149,21195.652173913044,31.9630841933,34.8052978005,2018
2018-12-30,2018-12-30,"שמואל שרירא 1, ראשון לציון",שמואל שרירא 1,6286-144-15,דירה בבית קומות,3.0,רביעית,70.95,1190000,,,1970.0,,4.0,9996826812,1,6286144,False,116% ב 10.6 שנים,ראשון לציון,שרירא שמואל,10.94,6286-144-15,6286/144,16772.374911909796,31.9670504066,34.8233918464,2018
