DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2015-12-31,2015-12-31,"חטיבת גבעתי 7, מודיעין-מכבים-רעות",חטיבת גבעתי 7,5569-36-77,דירה בבית קומות,3.0,שניה,81.4,1489000,,,1999.0,,2.0,9691631712,1,556936,False,59% ב 6.3 שנים,מודיעין-מכבים-רעות,חטיבת גבעתי,9.37,5569-36-77,5569/36,18292.38329238329,31.9099511463,35.0019851478,2015
2015-12-31,2015-12-31,"אסתר המלכה 95, מודיעין-מכבים-רעות",אסתר המלכה 95,5818-12-7,דירה בבית קומות,4.0,"ראשונה, שניה",105.8,1990000,,,2013.0,,1.0,9745038240,1,581812,False,,מודיעין-מכבים-רעות,אסתר המלכה,,5818-12-7,5818/12,18809.07372400756,31.8820102279,35.014124154,2015
2015-12-30,2015-12-30,"הלוטוס 71, מודיעין-מכבים-רעות",הלוטוס 71,5313-8-2,קוטג' חד משפחתי,1.0,,200.0,6670000,,,1989.0,,2.0,9744851172,1,53138,False,,מודיעין-מכבים-רעות,הלוטוס,,5313-8-2,5313/8,33350.0,31.8957636515,35.0358602969,2015
2015-12-30,2015-12-30,"תכלת 1, מודיעין-מכבים-רעות",תכלת 1,5872-24-10,דירה בבית קומות,4.0,ראשונה,107.95,1920000,,,2005.0,,2.0,9744438816,1,587224,False,64% ב 6 שנים,מודיעין-מכבים-רעות,תכלת,10.67,5872-24-10,5872/24,17786.01204261232,31.9025936093,34.9999351644,2015
2015-12-30,2015-12-30,"תרשיש 75, מודיעין-מכבים-רעות",תרשיש 75,5871-11-49,דירה בבית קומות,3.0,קרקע,75.3,1680000,,,2006.0,,4.0,9744253092,1,587111,False,16% ב 2.7 שנים,מודיעין-מכבים-רעות,תרשיש,5.93,5871-11-49,5871/11,22310.756972111554,31.9041890688,34.9940331773,2015
2015-12-30,2015-12-30,"מנחם בגין 16, מודיעין-מכבים-רעות",מנחם בגין 16,5818-12-41,דירה,4.0,,112.0,1990000,1.0,וילה יורו,2013.0,,3.0,11181257345,1,581812,False,,מודיעין-מכבים-רעות,מנחם בגין,,5818-12-41,5818/12,17767.85714285714,31.8820102279,35.014124154,2015
2015-12-30,2015-12-30,"נחל צין 18, מודיעין-מכבים-רעות",נחל צין 18,5688-82-1,קוטג' דו משפחתי,5.0,קרקע וראשונה,119.5,2150000,,,1992.0,,1.0,9746026584,1,568882,False,192% ב 17.4 שנים,מודיעין-מכבים-רעות,נחל צין,11.03,5688-82-1,5688/82,17991.63179916318,31.8948467624,35.0154459965,2015
2015-12-29,2015-12-29,"דוכיפת 21, מודיעין-מכבים-רעות",דוכיפת 21,5877-25-16,דירה בבית קומות,5.0,רביעית,95.0,1900000,,,2015.0,,4.0,9745334256,1,587725,False,,מודיעין-מכבים-רעות,דוכיפת,,5877-25-16,5877/25,20000.0,31.896937235,34.9981435338,2015
2015-12-29,2015-12-29,"שלדג 12, מודיעין-מכבים-רעות",שלדג 12,5877-24-14,דירה בבית קומות,5.0,שניה,127.0,1880000,,,2015.0,,3.0,9745774248,1,587724,False,,מודיעין-מכבים-רעות,חסידה,,5877-24-14,5877/24,14803.149606299212,31.8956584931,34.9972528473,2015
2015-12-29,2015-12-29,"שבט 34, מודיעין-מכבים-רעות",שבט 34,5735-11-59,דירה בבית קומות,4.0,שניה,103.36,1720000,,,2010.0,,6.0,9691403148,1,573511,False,63% ב 5.9 שנים,מודיעין-מכבים-רעות,שבט,10.68,5735-11-59,5735/11,16640.866873065017,31.9137826768,35.0117232437,2015
