DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2008-12-29,2008-12-29,"הר סיני 8, רעננה",הר סיני 8,6580-680-6,דירה בבית קומות,3.0,שניה,68.0,1210000,,,1970.0,,4.0,8066505050,1,6580680,False,76% ב 8 שנים,רעננה,הר סיני,9.5,6580-680-6,6580/680,17794.117647058825,32.1830938417,34.8698611484,2008
2008-12-24,2008-12-24,"הגליל 38, רעננה",הגליל 38,6580-872-2,דירה בבית קומות,3.0,ראשונה,79.0,600000,,,1987.0,,4.0,8066251600,1,6580872,False,,רעננה,הגליל,,6580-872-2,6580/872,7594.93670886076,32.1828935339,34.8793063621,2008
2008-12-23,2008-12-23,"היובל 27, רעננה",היובל 27,6580-772-19,דירה בבית קומות,4.0,שלישית,98.93,632000,,,1980.0,,4.0,8066200466,1,6580772,False,,רעננה,היובל,,6580-772-19,6580/772,6388.355402810067,32.1851010394,34.8724398826,2008
2008-12-21,2008-12-21,"מרדכי בנטוב 19, רעננה",מרדכי בנטוב 19,6581-712-2,קוטג' דו משפחתי,6.0,קרקע+ראשונה,147.41,2730000,,,1985.0,,,8066041588,1,6581712,False,,רעננה,בנטוב מרדכי,,6581-712-2,6581/712,18519.774777830546,32.1835935344,34.8848159854,2008
2008-12-21,2008-12-21,"מגדל 3, רעננה",מגדל 3,6579-384-5,דירה בבית קומות,4.0,ראשונה,100.0,1245000,,,1950.0,,2.0,8066103304,1,6579384,False,45% ב 5 שנים,רעננה,מגדל,9.0,6579-384-5,6579/384,12450.0,32.1832157835,34.864162753,2008
2008-12-18,2008-12-18,"סאלד 12, רעננה",סאלד 12,6586-714-2,קוטג' דו משפחתי,5.0,"מרתף,קרקע+א'",177.5,1825000,,,1984.0,,2.0,8007377496,1,6586714,False,,רעננה,סולד,,6586-714-2,6586/714,10281.69014084507,32.1775070949,34.8817073215,2008
2008-12-18,2008-12-18,"יגאל ידין 12, רעננה",יגאל ידין 12,6582-478-6,קוטג' דו משפחתי,6.0,מרתף+קרקע+ראשונה+שניה,220.16,3400000,,,1987.0,,1.0,8007622214,1,6582478,False,,רעננה,ידין יגאל,,6582-478-6,6582/478,15443.313953488372,32.1828647532,34.861710981,2008
2008-12-16,2008-12-16,"עגנון 23, רעננה",עגנון 23,6583-582-4,קוטג' דו משפחתי,6.0,קרקע ראשונה,162.48,2625000,,,1991.0,,,8007638790,1,6583582,False,,רעננה,עגנון,,6583-582-4,6583/582,16155.834564254064,32.1753304301,34.8702480249,2008
2008-12-15,2008-12-15,"הארז 1, רעננה",הארז 1,6578-462-2,קוטג' דו משפחתי,6.0,קרקע+ראשונה,173.4,3270000,,,1988.0,,,8066107004,1,6578462,False,,רעננה,הארז,,6578-462-2,6578/462,18858.131487889277,32.1859686361,34.8864051492,2008
2008-12-15,2008-12-15,"הלוטוס 14, רעננה",הלוטוס 14,7651-536-10,דירה בבית קומות,4.0,קרקע תחתונה+קרקע,90.5,2080000,,,2000.0,,1.0,8007582624,1,7651536,False,29% ב 2.4 שנים,רעננה,הלוטוס,12.08,7651-536-10,7651/536,22983.42541436464,32.1804792194,34.8558663039,2008
