DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2006-12-31,2006-12-31,"יחיאל פלדי 6, רחובות",יחיאל פלדי 6,3694-309-27,דירה בבית קומות,5.0,שביעית,109.35,954000,,,1997.0,,8.0,8989983744,1,3694309,False,,רחובות,פלדי יחיאל,,3694-309-27,3694/309,8724.279835390947,31.8985976287,34.8212789819,2006
2006-12-31,2006-12-31,"הרב זכריה מדר 2, רחובות",הרב זכריה מדר 2,3698-87-9,דירה בבית קומות,3.0,ראשונה,79.0,327000,,,1970.0,,3.0,8988032760,1,369887,False,,רחובות,הרב מדר זכריה,,3698-87-9,3698/87,4139.2405063291135,31.884224441,34.8207933046,2006
2006-12-31,2006-12-31,"יעבץ 11, רחובות",יעבץ 11,3703-420-1,דירה בבית קומות,4.0,ראשונה,84.63,595000,,,1970.0,,5.0,8992247796,1,3703420,True,-5% ב 8.6 שנים,רחובות,יעבץ,-0.58,3703-420-1,3703/420,7030.603804797353,31.8973684052,34.8125990735,2006
2006-12-31,2006-12-31,"אליעזר בן יהודה 8, רחובות",אליעזר בן יהודה 8,3703-580-2,דירה בבית קומות,3.0,קרקע,57.5,549000,,,1960.0,,2.0,8990135364,1,3703580,False,9% ב 4 שנים,רחובות,בן יהודה אליעזר,2.25,3703-580-2,3703/580,9547.826086956522,31.9020589753,34.8099542033,2006
2006-12-31,2006-12-31,"ישראל נג'ארה 37, רחובות",ישראל נג'ארה 37,3698-74-1,דירה בבית קומות,3.0,,80.0,694000,,,1940.0,,,8989440936,1,369874,False,,רחובות,נג'ארה ישראל,,3698-74-1,3698/74,8675.0,31.8849127703,34.8208954353,2006
2006-12-29,2006-12-29,"החרצית 3, רחובות",החרצית 3,3699-427-1,קוטג' דו משפחתי,6.0,,200.0,3084000,,,1999.0,,3.0,8988251160,1,3699427,False,,רחובות,החרצית,,3699-427-1,3699/427,15420.0,31.8864960139,34.829186912,2006
2006-12-29,2006-12-29,"שרגא בן-ארי 6, רחובות",שרגא בן-ארי 6,3699-409-1,דירה בבית קומות,3.0,מרתף,58.24,612000,,,2001.0,,6.0,8989481256,1,3699409,False,,רחובות,בן ארי שרגא,,3699-409-1,3699/409,10508.241758241758,31.8899811382,34.8280017385,2006
2006-12-28,2006-12-28,"איזנברג 12, רחובות",איזנברג 12,3703-125-2,דירה בבית קומות,4.0,מרתף,70.31,504000,,,1970.0,,6.0,8990106888,1,3703125,False,,רחובות,איזנברג,,3703-125-2,3703/125,7168.254871284312,31.9008579406,34.8116779366,2006
2006-12-27,2006-12-27,"עזרא 9, רחובות",עזרא 9,3704-622-14,דירה בבית קומות,3.0,שלישית,75.57,443000,,,1970.0,,4.0,8990208192,1,3704622,False,,רחובות,עזרא,,3704-622-14,3704/622,5862.114595739051,31.891719098,34.8137333349,2006
2006-12-27,2006-12-27,"האימהות 5, רחובות",האימהות 5,3701-834-7,דירה בבית קומות,5.0,רביעית,97.75,850000,,,2007.0,,5.0,8993560212,1,3701834,False,,רחובות,האמהות,,3701-834-7,3701/834,8695.652173913044,31.8911253711,34.8078023344,2006
2006-12-26,2006-12-26,"בארי 33, רחובות",בארי 33,3647-141-1,קרקע למגורים,,,858.0,3187000,,,,,,8988031416,1,3647141,False,,רחובות,בארי,,3647-141-1,3647/141,3714.4522144522143,31.9022161558,34.8046501877,2006
2006-12-26,2006-12-26,"דולינסקי 3, רחובות",דולינסקי 3,3698-49-7,דירה בבית קומות,5.0,שניה ושלישית,116.45,211000,,,1986.0,,2.0,8995900536,1,369849,False,,רחובות,דולינסקי,,3698-49-7,3698/49,1811.9364534134825,31.8820158412,34.824661174,2006
2006-12-25,2006-12-25,"הרשזון 37, רחובות",הרשזון 37,3704-768-5,דירה בבית קומות,4.0,שניה,93.03,785000,,,2007.0,,5.0,8988922068,1,3704768,False,,רחובות,הרשנזון,,3704-768-5,3704/768,8438.138234977963,31.8901960077,34.8101882877,2006
2006-12-25,2006-12-25,"בני משה 23, רחובות",בני משה 23,3704-530-19,דירה בבית קומות,3.0,חמישית,59.2,456000,,,1970.0,,5.0,8989642116,1,3704530,False,23% ב 6 שנים,רחובות,בני משה,3.83,3704-530-19,3704/530,7702.7027027027025,31.8928243724,34.8115532514,2006
2006-12-22,2006-12-22,"נתיב הל""ה 1, רחובות","נתיב הל""ה 1",3700-250-2,קוטג' חד משפחתי,6.0,ראשונה,147.0,1671000,,,1953.0,,1.0,8990529744,1,3700250,False,125% ב 8 שנים,רחובות,"נתיב הל""ה",15.62,3700-250-2,3700/250,11367.34693877551,31.8907668316,34.8278889767,2006
2006-12-21,2006-12-21,"יעבץ 15, רחובות",יעבץ 15,3703-450-4,דירה בבית קומות,2.0,קרקע,62.2,398000,,,1958.0,,2.0,8990766120,1,3703450,False,,רחובות,יעבץ,,3703-450-4,3703/450,6398.713826366559,31.8979642683,34.8124290718,2006
2006-12-21,2006-12-21,"חן 27, רחובות",חן 27,3702-309-2,דירה בבית קומות,4.0,קרקע,74.8,1107000,,,1950.0,,1.0,8924944308,1,3702309,False,73% ב 6.5 שנים,רחובות,חן,11.23,3702-309-2,3702/309,14799.465240641712,31.8993725259,34.8037986866,2006
2006-12-21,2006-12-21,"גבריאלוב 13, רחובות",גבריאלוב 13,3653-118-3,דירה בבית קומות,3.0,שניה,60.6,198000,,,1970.0,,4.0,8988291396,1,3653118,False,,רחובות,גבריאלוב,,3653-118-3,3653/118,3267.326732673267,31.8855507878,34.7879639396,2006
2006-12-20,2006-12-20,"דולינסקי 9, רחובות",דולינסקי 9,3698-42-4,דירה בבית קומות,4.0,שניה,97.13,538000,,,1989.0,,3.0,8924862408,1,369842,False,,רחובות,דולינסקי,,3698-42-4,3698/42,5538.968392875528,31.8827254554,34.8247291833,2006
