DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2022-12-30,2022-12-30,"שרת משה 3, בת ים",שרת משה 3,7155-280-3,דירה בבית קומות,3.5,ראשונה,76.99,2120000,,,1970.0,,4.0,6150737750,1,7155280,False,,בת ים,שרת משה,,7155-280-3,7155/280,27536.043642031436,32.0162103744,34.751787215,2022
2022-12-30,2022-12-30,"יצחק שדה 33, בת ים",יצחק שדה 33,7154-296-127,דירה בבית קומות,3.0,שמינית,61.8,1720000,,,1970.0,,8.0,6151063150,1,7154296,False,,בת ים,יצחק שדה,,7154-296-127,7154/296,27831.71521035599,32.0112226039,34.7444160481,2022
2022-12-29,2022-12-29,"סוקולוב 10, בת ים",סוקולוב 10,7145-12-16,דירה בבית קומות,4.0,שלישית,94.0,3450000,,,1970.0,2023.0,3.0,6150680450,1,714512,False,,בת ים,סוקולוב,,7145-12-16,7145/12,36702.12765957447,32.0252700758,34.741660203,2022
2022-12-29,2022-12-29,"טשרניחובסקי 28, בת ים",טשרניחובסקי 28,7136-314-2,דירה בבית קומות,2.0,ראשונה,43.0,1570000,,,1960.0,,4.0,6150769900,1,7136314,False,141% ב 10.9 שנים,בת ים,טשרניחובסקי,12.94,7136-314-2,7136/314,36511.62790697674,32.0195216106,34.7472723937,2022
2022-12-29,2022-12-29,"הרב עוזיאל 16, בת ים",הרב עוזיאל 16,7136-205-17,דירה בבית קומות,3.0,שלישית,61.04,1560000,,,1970.0,,3.0,6151194850,1,7136205,False,105% ב 13.1 שנים,בת ים,הרב עוזיאל,8.02,7136-205-17,7136/205,25557.011795543905,32.0221857315,34.7482358617,2022
2022-12-29,2022-12-29,"מבצע סיני 8, בת ים",מבצע סיני 8,7131-107-55,דירה בבית קומות,4.0,תשיעית,115.0,3045000,,,1970.0,2024.0,4.0,6151191500,1,7131107,False,,בת ים,מבצע סיני,,7131-107-55,7131/107,26478.260869565216,32.0214438471,34.7557904665,2022
2022-12-29,2022-12-29,"סוקולוב 10, בת ים",סוקולוב 10,7145-12-9,דירה בבית קומות,4.0,שניה,84.0,2250000,,,1970.0,2023.0,3.0,6150271550,1,714512,False,,בת ים,סוקולוב,,7145-12-9,7145/12,26785.714285714286,32.0252700758,34.741660203,2022
2022-12-29,2022-12-29,"ששת הימים 2, בת ים",ששת הימים 2,7155-296-5,דירה בבית קומות,3.0,ראשונה,57.72,1690000,,,1970.0,,4.0,6150305800,1,7155296,False,,בת ים,ששת הימים,,7155-296-5,7155/296,29279.27927927928,32.0166369858,34.7515799805,2022
2022-12-29,2022-12-29,"הרב הרצוג 18, בת ים",הרב הרצוג 18,7148-193-1,מחסנים,,קרקע,,700000,,,1960.0,,4.0,6151226550,1,7148193,False,,בת ים,הרב הרצוג,,7148-193-1,7148/193,,32.0239602219,34.7484268617,2022
2022-12-29,2022-12-29,"הנביאים 12, בת ים",הנביאים 12,7154-233-25,דירה בבית קומות,2.0,שניה,56.7,1785000,,,2019.0,,4.0,6150071500,1,7154233,False,,בת ים,הנביאים,,7154-233-25,7154/233,31481.48148148148,32.0140020154,34.7479263385,2022
2022-12-29,2022-12-29,"ברל כצנלסון 27, בת ים",ברל כצנלסון 27,7131-37-11,דירה בבית קומות,2.0,שלישית,53.51,1690000,,,1970.0,,4.0,6150035650,1,713137,False,,בת ים,כצנלסון ברל,,7131-37-11,7131/37,31582.881704354328,32.0227590423,34.7548335187,2022
2022-12-29,2022-12-29,"הרצל 64, בת ים",הרצל 64,7141-192-12,דירה בבית קומות,4.0,שלישית,75.85,2160000,,,1970.0,,5.0,6151013650,1,7141192,False,,בת ים,הרצל,,7141-192-12,7141/192,28477.25774555043,32.0215451621,34.7429518623,2022
2022-12-28,2022-12-28,"הרב שאול בר 2, בת ים",הרב שאול בר 2,7147-164-58,משרד,,שמינית,77.0,920000,,,2010.0,,8.0,6150517000,1,7147164,False,,בת ים,הרב בר שאול,,7147-164-58,7147/164,11948.051948051949,32.0273886286,34.7468374303,2022
2022-12-28,2022-12-28,"משה שרת 33, בת ים",משה שרת 33,7155-194-4,דירה בבית קומות,2.0,ראשונה,40.42,750000,,,1970.0,,5.0,6150906450,1,7155194,False,123% ב 16.8 שנים,בת ים,שרת משה,7.32,7155-194-4,7155/194,18555.17070757051,32.0185904016,34.7524406627,2022
2022-12-28,2022-12-28,"הרב מימון 20, בת ים",הרב מימון 20,7124-113-82,דירה בבית קומות,3.5,חמישית,72.8,1600000,,,1970.0,,8.0,6151138700,1,7124113,False,,בת ים,הרב מימון,,7124-113-82,7124/113,21978.021978021978,32.0072327961,34.7529586559,2022
2022-12-28,2022-12-28,"יחזקאל דנין 25, בת ים",יחזקאל דנין 25,7136-405-16,דירה בבית קומות,2.0,רביעית,54.0,1400000,,,1970.0,,4.0,6150729050,1,7136405,False,13% ב 3.8 שנים,בת ים,דנין יחזקאל,3.42,7136-405-16,7136/405,25925.925925925927,32.017660113,34.7486929592,2022
2022-12-28,2022-12-28,"קדושי קהיר 5, בת ים",קדושי קהיר 5,7148-139-6,דירה בבית קומות,3.0,שניה,72.72,1650000,,,1950.0,,2.0,6150142950,1,7148139,False,,בת ים,קדושי קהיר,,7148-139-6,7148/139,22689.76897689769,32.0241408621,34.7465673901,2022
2022-12-28,2022-12-28,"הים 3, בת ים",הים 3,7146-32-3,דירה בבית קומות,1.5,ראשונה,38.0,1570000,,,1970.0,,2.0,6117474550,1,714632,False,,בת ים,הים,,7146-32-3,7146/32,41315.78947368421,32.0293653366,34.7427109397,2022
