DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2015-12-31,2015-12-31,"הגת 13, אשקלון",הגת 13,2753-153-142,דירה בבית קומות,4.0,שישית,107.0,1335000,,,2016.0,,9.0,10440874890,1,2753153,False,,אשקלון,הגת,,2753-153-142,2753/153,12476.635514018692,31.6918760386,34.5790445962,2015
2015-12-31,2015-12-31,"קדש 37, אשקלון",קדש 37,1935-230-155,דירה בבית קומות,4.0,תשיעית,108.8,1310000,,,2000.0,,16.0,10440785070,1,1935230,False,97% ב 9.6 שנים,אשקלון,קדש,10.1,1935-230-155,1935/230,12040.44117647059,31.6913989014,34.5748534805,2015
2015-12-31,2015-12-31,"בר-כוכבא 27, אשקלון",בר-כוכבא 27,2871-97-40,דירה בבית קומות,3.0,חמישית,69.0,740000,,,1970.0,,5.0,10446811200,1,287197,False,,אשקלון,בר כוכבא,,2871-97-40,2871/97,10724.63768115942,31.6827524608,34.5689645164,2015
2015-12-30,2015-12-30,"האילן 261, אשקלון",האילן 261,1942-161-26,דירה בבית קומות,5.0,שישית,121.9,1440000,,,2016.0,,10.0,10441122930,1,1942161,False,,אשקלון,האילן,,1942-161-26,1942/161,11812.961443806398,31.6670601433,34.5638593674,2015
2015-12-30,2015-12-30,"מחניים 3, אשקלון",מחניים 3,2869-27-3,דירה בבית קומות,5.0,ראשונה,98.0,1235000,,,1995.0,,3.0,10440424260,1,286927,False,,אשקלון,מחניים,,2869-27-3,2869/27,12602.040816326533,31.6680552157,34.5589074591,2015
2015-12-30,2015-12-30,"הגת 13, אשקלון",הגת 13,2753-153-32,דירה,4.0,שישית,107.0,1355000,1.0,כרמי יצחק,2016.0,,9.0,11181207890,1,2753153,False,,אשקלון,הגת,,2753-153-32,2753/153,12663.55140186916,31.6918760386,34.5790445962,2015
2015-12-30,2015-12-30,"הגת 13, אשקלון",הגת 13,2753-153-143,דירה בבית קומות,4.0,ראשונה,107.0,1280000,,,2016.0,,9.0,10440876510,1,2753153,False,,אשקלון,הגת,,2753-153-143,2753/153,11962.616822429907,31.6918760386,34.5790445962,2015
2015-12-29,2015-12-29,"בדולח 9, אשקלון",בדולח 9,1937-169-1,קוטג' דו משפחתי,5.0,,108.0,4000000,,,1970.0,,1.0,10444874040,1,1937169,False,,אשקלון,בדולח,,1937-169-1,1937/169,37037.03703703704,31.6914840925,34.5691520667,2015
2015-12-29,2015-12-29,"הגת 13, אשקלון",הגת 13,2753-153-31,דירה,4.0,ראשונה,107.0,1280000,1.0,כרמי יצחק,2016.0,,9.0,11181207889,1,2753153,False,,אשקלון,הגת,,2753-153-31,2753/153,11962.616822429907,31.6918760386,34.5790445962,2015
2015-12-28,2015-12-28,"יוטבתה 2, אשקלון",יוטבתה 2,3054-32-25,דירה בבית קומות,4.0,שניה,78.65,870000,,,1994.0,,3.0,10377659160,1,305432,False,132% ב 7.9 שנים,אשקלון,יוטבתה,16.71,3054-32-25,3054/32,11061.665607120152,31.6761095772,34.5790279462,2015
