DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2023-12-31,2023-12-31,"דרור 5, הרצלייה",דרור 5,6536-383-2,קוטג' דו משפחתי,4.0,קרקע ראשונה שניה,115.0,4050000,,,1980.0,,,9176126540,1,6536383,False,,הרצלייה,דרור,,6536-383-2,6536/383,35217.391304347824,32.1732928222,34.8441032689,2023
2023-12-28,2023-12-28,"דון יוסף הנשיא 21, הרצלייה",דון יוסף הנשיא 21,6527-374-2,דירה בבית קומות,5.0,רביעית,95.0,2850000,,,2016.0,,4.0,9121437506,1,6527374,False,114% ב 13.5 שנים,הרצלייה,דון יוסף הנשיא,8.44,6527-374-2,6527/374,30000.0,32.1644470995,34.8335409222,2023
2023-12-28,2023-12-28,"הבנים 23, הרצלייה",הבנים 23,6538-520-14,דירה בבית קומות,5.0,שישית,121.0,2774000,1.0,,2019.0,,3.0,9121430772,1,6538520,False,,הרצלייה,הבנים,,6538-520-14,6538/520,22925.619834710746,32.162700562,34.84621486,2023
2023-12-28,2023-12-28,"רביבים 39, הרצלייה",רביבים 39,6577-49-36,דירה בבית קומות,2.0,שניה,36.21,1700000,,,1960.0,,3.0,9176033226,1,657749,False,,הרצלייה,רביבים,,6577-49-36,6577/49,46948.35680751174,32.1736086033,34.8522108147,2023
2023-12-28,2023-12-28,"אפרים קישון 30, הרצלייה",אפרים קישון 30,6524-87-54,דירה בבית קומות,5.0,שלישית,108.0,5175000,,,2021.0,,8.0,9177598474,1,652487,False,,הרצלייה,קישון אפרים,,6524-87-54,6524/87,47916.66666666666,32.1740854007,34.8301921921,2023
2023-12-28,2023-12-28,"צמרות 6, הרצלייה",צמרות 6,6546-860-65,דירה בבית קומות,5.5,שש עשרה,148.3,404000,,,1995.0,,18.0,9121399026,1,6546860,False,,הרצלייה,צמרות,,6546-860-65,6546/860,2724.207687120701,32.1515422074,34.8446436986,2023
2023-12-27,2023-12-27,"שמואל הנגיד 9, הרצלייה",שמואל הנגיד 9,6534-201-33,דירה בבית קומות,5.0,חמישית,138.25,6575000,,,2009.0,,5.0,9176755984,1,6534201,False,78% ב 13.6 שנים,הרצלייה,שמואל הנגיד,5.74,6534-201-33,6534/201,47558.77034358047,32.1654487776,34.8350582116,2023
2023-12-26,2023-12-26,"ברק 4, הרצלייה",ברק 4,6538-499-2,דירה בבית קומות,2.0,ראשונה,68.5,2300000,,,1970.0,,3.0,9176176638,1,6538499,False,63% ב 8 שנים,הרצלייה,ברק,7.88,6538-499-2,6538/499,33576.642335766424,32.163347016,34.8396548897,2023
2023-12-26,2023-12-26,"אלוף יגאל אלון 8, הרצלייה",אלוף יגאל אלון 8,6532-262-1,דירה בבית קומות,4.0,קומה ‎0‏,116.82,3345000,,,2018.0,,8.0,9176483738,1,6532262,False,33% ב 3 שנים,הרצלייה,אלוף אלון יגאל,11.0,6532-262-1,6532/262,28633.795582948125,32.1685666608,34.8453876815,2023
2023-12-26,2023-12-26,"אלוף יגאל אלון 11, הרצלייה",אלוף יגאל אלון 11,6536-610-2,דירה בבית קומות,4.0,ראשונה,104.36,3000000,,,1970.0,,3.0,9176942242,1,6536610,False,,הרצלייה,אלוף אלון יגאל,,6536-610-2,6536/610,28746.646224607128,32.1690776239,34.8455955301,2023
