DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2004-12-31,2004-12-31,"לואי פסטר 19, אשדוד",לואי פסטר 19,2680-51-1,בית בודד,7.0,,175.0,2132000,,,2004.0,,,8822962932,1,268051,False,,אשדוד,פסטר לואי,,2680-51-1,2680/51,12182.857142857143,31.7694555904,34.6289500372,2004
2004-12-30,2004-12-30,"המסגר 2, אשדוד",המסגר 2,2453-37-2,משרד,,,68.0,2884000,,,1960.0,,,8821213800,1,245337,False,,אשדוד,המסגר,,2453-37-2,2453/37,42411.76470588235,31.8139268272,34.6682096175,2004
2004-12-29,2004-12-29,"גוגול 5, אשדוד",גוגול 5,2679-88-2,דירה בבית קומות,6.0,,236.0,1854000,,,1992.0,,,8820363636,1,267988,False,,אשדוד,גוגול,,2679-88-2,2679/88,7855.932203389831,31.7721189904,34.626772621,2004
2004-12-28,2004-12-28,"ארלוזורוב 7, אשדוד",ארלוזורוב 7,2071-137-5,דירה בבית קומות,4.0,ראשונה,101.9,694000,,,1997.0,,9.0,8820052416,1,2071137,False,,אשדוד,ארלוזורוב,,2071-137-5,2071/137,6810.598626104023,31.7954778064,34.6484364026,2004
2004-12-26,2004-12-26,"ז'בוטינסקי 8, אשדוד",ז'בוטינסקי 8,2077-101-3,דירה בבית קומות,2.0,ראשונה,37.5,251000,,,1960.0,,4.0,8820032256,1,2077101,False,,אשדוד,ז'בוטינסקי,,2077-101-3,2077/101,6693.333333333333,31.8118044244,34.6460223602,2004
2004-12-26,2004-12-26,"יהודה המכבי 1, אשדוד",יהודה המכבי 1,2455-15-12,דירה בבית קומות,3.0,שלישית,70.0,311000,,,1970.0,,5.0,8820276948,1,245515,False,,אשדוד,יהודה המכבי,,2455-15-12,2455/15,4442.857142857143,31.7977696228,34.655316577,2004
2004-12-26,2004-12-26,"יהודה הלוי 8, אשדוד",יהודה הלוי 8,2071-153-124,דירה בבית קומות,4.0,שמינית,71.3,476000,,,1987.0,,11.0,8820130116,1,2071153,False,,אשדוד,יהודה הלוי,,2071-153-124,2071/153,6676.01683029453,31.7974137263,34.6467281634,2004
2004-12-23,2004-12-23,"זלמן ארן 9, אשדוד",זלמן ארן 9,2189-15-11,דירה בבית קומות,3.0,שלישית,61.3,390000,,,2014.0,,4.0,8758455804,1,218915,False,,אשדוד,ארן זלמן,,2189-15-11,2189/15,6362.153344208809,31.8021513957,34.6460272481,2004
2004-12-23,2004-12-23,"נחמן מברסלב 15, אשדוד",נחמן מברסלב 15,182-108-7,דירה בבית קומות,3.0,ראשונה,80.0,499000,,,1970.0,,3.0,8821164072,1,182108,False,,אשדוד,נחמן מברסלב,,182-108-7,182/108,6237.5,31.787588758,34.6680801152,2004
2004-12-22,2004-12-22,"המלך הדד 5, אשדוד",המלך הדד 5,2394-9-9,דירה בבית קומות,5.0,קרקע,126.6,694000,,,1992.0,,1.0,8820055860,1,23949,False,9% ב 3 שנים,אשדוד,המלך הדד,3.0,2394-9-9,2394/9,5481.832543443918,31.7728586593,34.6405142677,2004
2004-12-21,2004-12-21,"אברהם שפירא 9, אשדוד",אברהם שפירא 9,2456-61-3,דירה בבית קומות,3.0,ראשונה,54.08,298000,,,1970.0,,4.0,8758171128,1,245661,True,-18% ב 6 שנים,אשדוד,שפירא אברהם,-3.0,2456-61-3,2456/61,5510.355029585799,31.7944404317,34.6598821315,2004
2004-12-21,2004-12-21,"הפלמ""ח 9, אשדוד","הפלמ""ח 9",2464-85-9,דירה בבית קומות,3.0,שניה,63.0,272000,,,1970.0,,8.0,8757946512,1,246485,False,,אשדוד,"הפלמ""ח",,2464-85-9,2464/85,4317.460317460317,31.8029621669,34.662418614,2004
2004-12-20,2004-12-20,"שבי ציון 15, אשדוד",שבי ציון 15,2086-37-14,דירה בבית קומות,4.0,שלישית,88.6,433000,,,1970.0,,4.0,8758378272,1,208637,False,,אשדוד,שבי ציון,,2086-37-14,2086/37,4887.133182844244,31.8080354925,34.6472446489,2004
2004-12-19,2004-12-19,"ביאליק 18, אשדוד",ביאליק 18,2071-221-19,דירה בבית קומות,4.0,חמישית,98.0,619000,,,1997.0,,9.0,8820393372,1,2071221,False,,אשדוד,ביאליק,,2071-221-19,2071/221,6316.326530612245,31.7960975397,34.6439613431,2004
2004-12-17,2004-12-17,"שומרון 7, אשדוד",שומרון 7,2193-51-44,דירה בבית קומות,6.0,רביעית,126.0,534000,,,1996.0,,7.0,8758248072,1,219351,False,,אשדוד,שומרון,,2193-51-44,2193/51,4238.095238095239,31.7798208447,34.6330447281,2004
2004-12-17,2004-12-17,"המפרש 9, אשדוד",המפרש 9,2076-105-2,דירה בבית קומות,4.0,ראשונה,115.0,700000,,,1970.0,,2.0,8757694176,1,2076105,False,,אשדוד,המפרש,,2076-105-2,2076/105,6086.95652173913,31.8029674143,34.6408610544,2004
2004-12-16,2004-12-16,"בורוכוב 6, אשדוד",בורוכוב 6,2066-339-2,דירה בבית קומות,2.0,קרקע,39.0,250000,,,1970.0,,2.0,8757794640,1,2066339,False,,אשדוד,בורוכוב,,2066-339-2,2066/339,6410.25641025641,31.8028305491,34.6513851291,2004
2004-12-16,2004-12-16,"נחל לכיש 29, אשדוד",נחל לכיש 29,2195-67-82,דירה בבית קומות,4.0,רביעית,110.2,591000,,,1990.0,,9.0,8758380288,1,219567,False,,אשדוד,נחל לכיש,,2195-67-82,2195/67,5362.976406533575,31.7867877514,34.6347558932,2004
