DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2024-12-09,2024-09-12,"רוגוזין 21, אשדוד",רוגוזין 21,2189-41-76,דירה בבית קומות,4.0,שביעית,108.6,1700000,,,1970.0,,10.0,10440489612,1,218941,False,6% ב 8 שנים,אשדוד,רוגוזין,0.75,2189-41-76,2189/41,15653.77532228361,31.8039696568,34.6431447024,2024
2024-12-09,2024-09-12,"הרב מימון 15, אשדוד",הרב מימון 15,2066-427-8,דירה בבית קומות,2.0,ראשונה,39.0,900000,,,1960.0,,2.0,10440389148,1,2066427,False,,אשדוד,הרב מימון,,2066-427-8,2066/427,23076.92307692308,31.8016756417,34.6531067243,2024
2024-12-09,2024-09-12,"המעפילים 11, אשדוד",המעפילים 11,2066-522-9,דירה בבית קומות,3.0,שלישית,54.0,1600000,,,2021.0,,5.0,10440620484,1,2066522,False,133% ב 9.9 שנים,אשדוד,המעפילים,13.43,2066-522-9,2066/522,29629.62962962963,31.8081474507,34.6517740759,2024
2024-12-08,2024-08-12,"רמב""ם 7, אשדוד","רמב""ם 7",2066-292-17,דירה בבית קומות,2.0,שביעית,35.0,1350000,,,1960.0,2022.0,4.0,10437410676,1,2066292,False,,אשדוד,"רמב""ם",,2066-292-17,2066/292,38571.42857142857,31.8052052673,34.654123591,2024
2024-12-08,2024-08-12,"מנחם בגין 126, אשדוד",מנחם בגין 126,2074-189-162,דירה בבית קומות,3.0,שמינית,91.0,1919000,,,2019.0,,16.0,10439784096,1,2074189,False,,אשדוד,בגין מנחם,,2074-189-162,2074/189,21087.91208791209,31.783551433,34.6538359615,2024
2024-12-08,2024-08-12,,,2190-12-63,דירה בבית קומות,6.0,עשרים וארבע,169.0,4360000,,,2023.0,,,10438920660,2,219012,False,,אשדוד,הרב שאולי,,2190-12-63,2190/12,25798.816568047336,31.7973258603,34.6433261473,2024
2024-12-07,2024-07-12,"הרי גולן 9, אשדוד",הרי גולן 9,2194-7-20,דירה בבית קומות,4.0,חמישית,78.35,2120000,,,1980.0,,8.0,10434236400,1,21947,False,99% ב 21.5 שנים,אשדוד,הרי גולן,4.6,2194-7-20,2194/7,27058.072750478623,31.7819279318,34.6314039783,2024
2024-12-05,2024-05-12,"מכישווילי 36, אשדוד",מכישווילי 36,2459-20-42,דירה בבית קומות,5.0,שלישית,93.0,1835000,,,1970.0,,4.0,10433407656,1,245920,False,74% ב 8.1 שנים,אשדוד,מיכשוילי,9.14,2459-20-42,2459/20,19731.182795698925,31.7893921209,34.6578842761,2024
2024-12-05,2024-05-12,"מנחם אוסישקין 27, אשדוד",מנחם אוסישקין 27,2647-66-38,דירה בבית קומות,4.0,שניה,85.5,2125000,,,2000.0,,4.0,10429042512,1,264766,False,,אשדוד,אוסישקין מנחם,,2647-66-38,2647/66,24853.801169590643,31.7732946426,34.6363009009,2024
2024-12-05,2024-05-12,"אורט 1, אשדוד",אורט 1,2077-229-31,דירה בבית קומות,3.0,שישית,100.0,2150000,,,2024.0,,4.0,10428926172,1,2077229,False,,אשדוד,אורט,,2077-229-31,2077/229,21500.0,,,2024
