DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2001-12-30,2001-12-30,"הירדן 21, רחובות",הירדן 21,3816-144-2,,1.0,-----,23.5,877000,,,1950.0,,1.0,8568210672,1,3816144,False,,רחובות,הירדן,,3816-144-2,3816/144,37319.14893617021,31.8767811431,34.8156501975,2001
2001-12-27,2001-12-27,"האימהות 13, רחובות",האימהות 13,3701-548-1,,2.0,ראשונה,55.0,358000,,,1970.0,,4.0,8570452464,1,3701548,False,,רחובות,האמהות,,3701-548-1,3701/548,6509.090909090909,31.8914134005,34.8083519375,2001
2001-12-27,2001-12-27,"בנימין 18, רחובות",בנימין 18,3704-626-30,,4.0,שישית,91.0,537000,,,1970.0,,7.0,8568048468,1,3704626,False,,רחובות,בנימין,,3704-626-30,3704/626,5901.0989010989015,31.8945840329,34.8139043956,2001
2001-12-26,2001-12-26,"לדיז'ינסקי 9, רחובות",לדיז'ינסקי 9,3698-307-0,,3.0,שלישית,70.0,266000,,,1970.0,,4.0,8568532812,1,3698307,False,,רחובות,לדיז'ינסקי,,3698-307-0,3698/307,3800.0,31.8827612538,34.8217247964,2001
2001-12-26,2001-12-26,"יעקב 32, רחובות",יעקב 32,3704-717-49,דירה בבית קומות,5.0,שניה,99.81,822000,,,1998.0,,17.0,8568918204,1,3704717,False,,רחובות,יעקב,,3704-717-49,3704/717,8235.647730688308,31.8958397711,34.8138432787,2001
2001-12-26,2001-12-26,"הבנים 4, רחובות",הבנים 4,3704-566-23,,3.0,רביעית,44.0,271000,,,1960.0,,4.0,8504198220,1,3704566,False,,רחובות,הבנים,,3704-566-23,3704/566,6159.090909090909,31.8927103247,34.8137532778,2001
2001-12-25,2001-12-25,"הגר""א 7, רחובות","הגר""א 7",3694-139-8,,4.0,שניה,76.5,545000,,,1973.0,,3.0,8504036772,1,3694139,False,,רחובות,"הגר""א",,3694-139-8,3694/139,7124.183006535948,31.9026716474,34.8160759249,2001
2001-12-25,2001-12-25,"ויצמן 32, רחובות",ויצמן 32,3703-1134-7,,3.0,שניה,85.0,437000,,,1970.0,,5.0,8504004180,1,37031134,False,,רחובות,ויצמן,,3703-1134-7,3703/1134,5141.176470588235,31.8995794264,34.8141542206,2001
2001-12-25,2001-12-25,"כרמל 1, רחובות",כרמל 1,5908-65-181,דירה בבית קומות,4.0,תשיעית,94.6,812000,,,2001.0,,27.0,8568436464,1,590865,False,,רחובות,כרמל,,5908-65-181,5908/65,8583.509513742072,31.9062852036,34.8209528234,2001
2001-12-25,2001-12-25,"הברוש 7, רחובות",הברוש 7,3704-679-1,,7.0,,240.0,2904000,,,1980.0,,2.0,8503986204,1,3704679,False,,רחובות,הברוש,,3704-679-1,3704/679,12100.0,31.8968108057,34.8189964197,2001
