DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2007-12-31,2007-12-31,"הרב הרצוג 4, בת ים",הרב הרצוג 4,7149-131-5,דירה בבית קומות,2.0,ראשונה,55.2,567000,,,1960.0,,2.0,5400232450,1,7149131,False,,בת ים,הרב הרצוג,,7149-131-5,7149/131,10271.739130434782,32.0255117673,34.7497223547,2007
2007-12-31,2007-12-31,"בלפור 152, בת ים",בלפור 152,7138-271-5,דירה בבית קומות,2.0,ראשונה,59.0,574000,,,1970.0,,5.0,5400301200,1,7138271,False,,בת ים,בלפור,,7138-271-5,7138/271,9728.813559322034,32.0115860793,34.7416734538,2007
2007-12-31,2007-12-31,"רבי בנימין 4, בת ים",רבי בנימין 4,7130-269-30,דירה בבית קומות,2.5,רביעית,55.0,408000,,,1970.0,,4.0,5400325550,1,7130269,False,,בת ים,רבי בנימין,,7130-269-30,7130/269,7418.181818181818,32.0169078376,34.7486851941,2007
2007-12-31,2007-12-31,"משה שרת 17, בת ים",משה שרת 17,7155-287-4,דירה בבית קומות,3.0,ראשונה,57.4,584000,,,1970.0,,4.0,5400633350,1,7155287,False,,בת ים,שרת משה,,7155-287-4,7155/287,10174.216027874563,32.017360421,34.7522697196,2007
2007-12-31,2007-12-31,"רוטשילד 30, בת ים",רוטשילד 30,7148-22-1,דירה בבית קומות,1.0,מרתף,266.0,134000,,,1950.0,,2.0,5400733550,1,714822,False,24% ב 4 שנים,בת ים,רוטשילד,6.0,7148-22-1,7148/22,503.7593984962406,32.02670845,34.7471552148,2007
2007-12-31,2007-12-31,"גולומב 15, בת ים",גולומב 15,7134-24-1,דירה בבית קומות,3.0,ראשונה,63.13,1076000,,,1970.0,,1.0,5400237750,1,713424,False,,בת ים,גולומב,,7134-24-1,7134/24,17044.194519246,32.0215794,34.7535168981,2007
2007-12-31,2007-12-31,"אנה פרנק 4, בת ים",אנה פרנק 4,7124-150-30,דירה בבית קומות,3.0,חמישית,61.5,630000,,,1980.0,,8.0,5400238550,1,7124150,False,14% ב 5.5 שנים,בת ים,פרנק אנה,2.55,7124-150-30,7124/150,10243.90243902439,32.0031181399,34.7537092425,2007
2007-12-31,2007-12-31,"ירושלים 55, בת ים",ירושלים 55,7149-212-5,דירה בבית קומות,2.0,מרתף,48.39,331000,,,1960.0,,4.0,5400548800,1,7149212,False,,בת ים,ירושלים,,7149-212-5,7149/212,6840.256251291589,32.026095188,34.7515025339,2007
2007-12-30,2007-12-30,"כובשי החרמון 19, בת ים",כובשי החרמון 19,7128-29-26,דירה בבית קומות,2.0,רביעית,51.0,352000,,,1970.0,,4.0,5405319300,1,712829,False,36% ב 1.9 שנים,בת ים,כובשי החרמון,18.95,7128-29-26,7128/29,6901.9607843137255,32.0096036504,34.7610576302,2007
2007-12-30,2007-12-30,"בן-גוריון 99, בת ים",בן-גוריון 99,7139-225-92,דירה בבית קומות,2.0,שישית,35.0,800000,,,1995.0,,24.0,5400425450,1,7139225,False,,בת ים,בן גוריון,,7139-225-92,7139/225,22857.14285714286,32.0166580657,34.7390774007,2007
2007-12-30,2007-12-30,"הלפר 9, בת ים",הלפר 9,7146-78-8,דירה בבית קומות,5.0,,118.0,960000,,,1940.0,,2.0,5401117550,1,714678,False,,בת ים,הלפר,,7146-78-8,7146/78,8135.593220338983,32.0281930415,34.7434622594,2007
2007-12-30,2007-12-30,"הנביאים 60, בת ים",הנביאים 60,7120-155-263,דירה בבית קומות,4.0,שבע עשרה,,1300000,,,2008.0,,22.0,5400830950,1,7120155,False,,בת ים,הנביאים,,7120-155-263,7120/155,,32.0083857463,34.741056725,2007
2007-12-30,2007-12-30,"הרב קוקיס 8, בת ים",הרב קוקיס 8,7142-98-29,דירה בבית קומות,2.5,שישית,92.29,650000,,,1966.0,,9.0,5400201850,1,714298,False,46% ב 3.9 שנים,בת ים,הרב קוקיס,11.79,7142-98-29,7142/98,7043.016578177483,32.0209413134,34.7421286011,2007
2007-12-27,2007-12-27,"שאול הדדי ציון 5, בת ים",שאול הדדי ציון 5,7131-207-9,דירה בבית קומות,3.0,שלישית,67.6,580000,,,1970.0,,4.0,5400441500,1,7131207,False,20% ב 7.7 שנים,בת ים,הדדי ציון שאול,2.6,7131-207-9,7131/207,8579.881656804735,32.0195914764,34.756437182,2007
2007-12-27,2007-12-27,"הרב קוק 1, בת ים",הרב קוק 1,7144-71-1,דירה בבית קומות,4.0,ראשונה,90.48,963000,,,1965.0,,3.0,5401000450,1,714471,False,34% ב 1.7 שנים,בת ים,הרב קוק,20.0,7144-71-1,7144/71,10643.236074270557,32.0237633117,34.7423834037,2007
2007-12-27,2007-12-27,"הרב הרצוג 38, בת ים",הרב הרצוג 38,7150-324-7,דירה בבית קומות,4.0,שלישית,85.3,784000,,,1970.0,,4.0,5400999650,1,7150324,False,0% ב 9.1 שנים,בת ים,הרב הרצוג,0.0,7150-324-7,7150/324,9191.090269636576,32.0225617644,34.749543204,2007
2007-12-27,2007-12-27,"כ""ט בנובמבר 33, בת ים","כ""ט בנובמבר 33",7128-252-30,דירה בבית קומות,3.0,ראשונה,67.7,552000,,,1970.0,,7.0,5400143300,1,7128252,False,,בת ים,"כ""ט בנובמבר",,7128-252-30,7128/252,8153.618906942393,32.0091937203,34.75854171,2007
2007-12-26,2007-12-26,"הלפר 36, בת ים",הלפר 36,7147-101-2,דירה בבית קומות,2.0,קרקע תחתונה,38.0,372000,,,1965.0,,3.0,5400441100,1,7147101,False,,בת ים,הלפר,,7147-101-2,7147/101,9789.473684210529,32.0284513602,34.7474711347,2007
2007-12-26,2007-12-26,"טבנקין 25, בת ים",טבנקין 25,7140-197-13,דירה בבית קומות,4.0,רביעית,87.34,1020000,,,2006.0,,6.0,5400744350,1,7140197,False,,בת ים,טבנקין,,7140-197-13,7140/197,11678.497824593542,32.0173186801,34.7436164127,2007
2007-12-26,2007-12-26,"העצמאות 77, בת ים",העצמאות 77,7147-117-119,דירה בבית קומות,3.0,שישית,74.57,625000,,,1960.0,,11.0,5362605400,1,7147117,False,,בת ים,העצמאות,,7147-117-119,7147/117,8381.38661660185,32.0289194917,34.7491153001,2007
2007-12-25,2007-12-25,"העצמאות 56, בת ים",העצמאות 56,7149-86-20,דירה בבית קומות,2.0,שלישית,50.0,352000,,,1960.0,,4.0,5400162600,1,714986,False,,בת ים,העצמאות,,7149-86-20,7149/86,7040.0,32.0262862732,34.7486511441,2007
2007-12-25,2007-12-25,"אנה פרנק 29, בת ים",אנה פרנק 29,7124-250-7,דירה בבית קומות,5.0,קומה ‎2‏,88.2,1000000,,,2007.0,,16.0,5401088350,1,7124250,False,,בת ים,פרנק אנה,,7124-250-7,7124/250,11337.868480725623,32.0068162329,34.7538850585,2007
2007-12-25,2007-12-25,"החשמונאים 28, בת ים",החשמונאים 28,7135-163-2,דירה בבית קומות,2.0,מרתף,42.0,390000,,,1960.0,,3.0,5401355150,1,7135163,True,-22% ב 4.1 שנים,בת ים,החשמונאים,-5.37,7135-163-2,7135/163,9285.714285714286,32.0200201158,34.7508502259,2007
2007-12-25,2007-12-25,"עגנון 14, בת ים",עגנון 14,7139-140-4,דירה בבית קומות,4.0,ראשונה,95.0,288000,,,1970.0,,7.0,5400075600,1,7139140,False,,בת ים,עגנון,,7139-140-4,7139/140,3031.5789473684213,32.0173737084,34.7394570116,2007
2007-12-25,2007-12-25,"דליה 4, בת ים",דליה 4,7178-11-9,דירה בבית קומות,3.0,שלישית,74.1,480000,,,1970.0,,4.0,5400169650,1,717811,False,19% ב 3.8 שנים,בת ים,דליה,5.0,7178-11-9,7178/11,6477.732793522268,32.0060017703,34.7559712126,2007
2007-12-25,2007-12-25,"גבעתי 9, בת ים",גבעתי 9,7154-180-14,דירה בבית קומות,3.0,רביעית,58.0,445000,,,1970.0,,5.0,5362526600,1,7154180,False,,בת ים,גבעתי,,7154-180-14,7154/180,7672.413793103448,32.0146265938,34.7469869566,2007
2007-12-24,2007-12-24,"ירושלים 52, בת ים",ירושלים 52,7149-136-18,דירה בבית קומות,3.0,שניה,66.4,708000,,,1970.0,,3.0,5362539450,1,7149136,False,52% ב 1 שנים,בת ים,ירושלים,52.0,7149-136-18,7149/136,10662.650602409638,32.0256533751,34.7510602737,2007
2007-12-24,2007-12-24,"ירושלים 16, בת ים",ירושלים 16,7144-100-8,דירה בבית קומות,2.5,ראשונה,57.2,460000,,,1970.0,,5.0,5362614000,1,7144100,False,,בת ים,ירושלים,,7144-100-8,7144/100,8041.958041958042,32.0244302857,34.7428878767,2007
2007-12-24,2007-12-24,"ארלוזורוב 30, בת ים",ארלוזורוב 30,7145-77-8,דירה בבית קומות,4.0,שניה,86.24,679000,,,1970.0,,5.0,5362526200,1,714577,False,,בת ים,ארלוזורוב,,7145-77-8,7145/77,7873.376623376624,32.0263982869,34.744033852,2007
2007-12-24,2007-12-24,"רוטשילד 58, בת ים",רוטשילד 58,7149-208-24,דירה בבית קומות,3.0,רביעית,64.0,460000,,,1970.0,,4.0,5362492800,1,7149208,False,10% ב 0.5 שנים,בת ים,רוטשילד,20.0,7149-208-24,7149/208,7187.5,32.0265062177,34.7522344116,2007
2007-12-23,2007-12-23,"הגבעות 1, בת ים",הגבעות 1,7156-79-4,חנות,,ראשונה,23.8,80000,,,1970.0,,5.0,5362372350,1,715679,False,,בת ים,הגבעות,,7156-79-4,7156/79,3361.344537815126,32.0172956001,34.7599448227,2007
2007-12-23,2007-12-23,"ארלוזורוב 74, בת ים",ארלוזורוב 74,7141-98-4,דירה בבית קומות,2.5,ראשונה,61.0,525000,,,1970.0,,3.0,5400596250,1,714198,False,,בת ים,ארלוזורוב,,7141-98-4,7141/98,8606.557377049181,32.0204511926,34.7442778723,2007
2007-12-23,2007-12-23,"השקמה 25, בת ים",השקמה 25,7154-354-3,דירה בבית קומות,3.0,ראשונה,58.0,750000,,,1970.0,,6.0,5400068550,1,7154354,False,,בת ים,השקמה,,7154-354-3,7154/354,12931.03448275862,32.0135820764,34.7444141907,2007
2007-12-23,2007-12-23,"השקמה 25, בת ים",השקמה 25,7154-354-4,דירה בבית קומות,3.0,ראשונה,57.0,710000,,,1970.0,,6.0,5400069850,1,7154354,False,,בת ים,השקמה,,7154-354-4,7154/354,12456.140350877193,32.0135820764,34.7444141907,2007
2007-12-23,2007-12-23,"ביל""ו 2, בת ים","ביל""ו 2",7146-201-28,דירה בבית קומות,2.0,רביעית,44.49,287000,,,1970.0,,4.0,5400596650,1,7146201,True,-2% ב 7.5 שנים,בת ים,"ביל""ו",-0.27,7146-201-28,7146/201,6450.887839964036,32.0315958646,34.745134342,2007
2007-12-23,2007-12-23,"קרן היסוד 23, בת ים",קרן היסוד 23,7124-229-51,דירה בבית קומות,4.0,שישית,72.3,750000,,,1983.0,,7.0,5362629350,1,7124229,False,25% ב 9.7 שנים,בת ים,קרן היסוד,2.58,7124-229-51,7124/229,10373.44398340249,32.004938504,34.7521746477,2007
2007-12-23,2007-12-23,"אנה פרנק 19, בת ים",אנה פרנק 19,7124-285-58,דירה בבית קומות,5.0,רביעית,112.5,1065000,,,2007.0,,9.0,5400052900,1,7124285,False,,בת ים,פרנק אנה,,7124-285-58,7124/285,9466.666666666666,32.0048825708,34.7532459707,2007
