DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2023-12-31,2023-12-31,"דוד אלעזר 8, כפר סבא",דוד אלעזר 8,6440-192-4,חנות,,קרקע,40.48,710000,,,1987.0,,5.0,9176503200,1,6440192,False,,כפר סבא,אלעזר דוד,,6440-192-4,6440/192,17539.525691699608,32.1783485562,34.9056312604,2023
2023-12-31,2023-12-31,"הנביאים 30, כפר סבא",הנביאים 30,7594-131-2,דירה בבית קומות,5.0,ראשונה,94.6,2100000,,,1970.0,,5.0,9177869462,1,7594131,False,,כפר סבא,הנביאים,,7594-131-2,7594/131,22198.73150105709,32.1839005743,34.9377145469,2023
2023-12-28,2023-12-28,"שיינפיין 15, כפר סבא",שיינפיין 15,7621-477-51,דירה בבית קומות,6.0,רביעית,139.0,4180000,,,2017.0,,7.0,9176290820,1,7621477,False,,כפר סבא,שיינפיין,,7621-477-51,7621/477,30071.94244604317,32.1960002894,34.8907312715,2023
2023-12-28,2023-12-28,"פשוש 3, כפר סבא",פשוש 3,7604-64-4,דירה בבית קומות,4.0,ראשונה,88.0,2685000,,,1992.0,,7.0,9121448532,1,760464,False,91% ב 11.3 שנים,כפר סבא,פשוש,8.05,7604-64-4,7604/64,30511.36363636364,32.1852352544,34.9295874839,2023
2023-12-28,2023-12-28,"ששת הימים 24, כפר סבא",ששת הימים 24,6426-560-13,דירה בבית קומות,3.0,רביעית,59.0,2600000,,,2019.0,,4.0,9121482646,1,6426560,False,,כפר סבא,ששת הימים,,6426-560-13,6426/560,44067.79661016949,32.1755741954,34.8980196879,2023
2023-12-28,2023-12-28,"עמק חורון 6, כפר סבא",עמק חורון 6,7618-317-8,דירה בבית קומות,3.5,שלישית,87.9,2850000,,,2005.0,,4.0,9121496706,1,7618317,False,48% ב 4 שנים,כפר סבא,עמק חורון,12.0,7618-317-8,7618/317,32423.20819112628,32.1786034828,34.9320327832,2023
2023-12-27,2023-12-27,"אנגל 14, כפר סבא",אנגל 14,7621-447-37,דירה בבית קומות,6.0,קומה ‎3‏,136.72,5540000,,,2014.0,,5.0,9176577792,1,7621447,False,,כפר סבא,אנגל,,7621-447-37,7621/447,40520.77238150965,32.1934531031,34.8931928876,2023
2023-12-27,2023-12-27,"בן-גוריון 9, כפר סבא",בן-גוריון 9,6426-450-7,דירה בבית קומות,4.0,ג',84.29,2250000,,,1970.0,,6.0,9121425814,1,6426450,False,,כפר סבא,בן גוריון,,6426-450-7,6426/450,26693.55795468027,32.1737457379,34.9032310398,2023
2023-12-27,2023-12-27,"פשוש 4, כפר סבא",פשוש 4,7604-60-4,דירה בבית קומות,3.0,ראשונה,71.0,2250000,,,2000.0,,2.0,9121477096,1,760460,False,27% ב 5.5 שנים,כפר סבא,פשוש,4.91,7604-60-4,7604/60,31690.140845070426,32.184748598,34.9302661507,2023
2023-12-26,2023-12-26,"אהרונוביץ 22, כפר סבא",אהרונוביץ 22,6426-1034-1,דירה בבית קומות,4.0,ראשונה,97.0,3350000,,,2010.0,,4.0,9121337902,1,64261034,False,,כפר סבא,אהרונוביץ,,6426-1034-1,6426/1034,34536.0824742268,32.1715810492,34.9039334224,2023
2023-12-26,2023-12-26,"עמק עירון 10, כפר סבא",עמק עירון 10,7618-318-9,דירה בבית קומות,5.0,שלישית,107.5,3650000,,,2006.0,,6.0,9176003182,1,7618318,False,58% ב 6.8 שנים,כפר סבא,עמק עירון,8.53,7618-318-9,7618/318,33953.48837209302,32.1776225235,34.9333836096,2023
2023-12-26,2023-12-26,"רופין 36, כפר סבא",רופין 36,6435-280-70,דירה בבית קומות,5.0,עשרים וחמש,135.0,4550000,,,2028.0,,17.0,9176635660,1,6435280,False,,כפר סבא,רופין,,6435-280-70,6435/280,33703.7037037037,32.1694676515,34.919622311,2023
2023-12-25,2023-12-25,"הר אדיר 6, כפר סבא",הר אדיר 6,6434-328-2,קוטג' דו משפחתי,5.0,ראשונה,202.0,6200000,,,2001.0,,1.0,9176608872,1,6434328,False,,כפר סבא,הר אדיר,,6434-328-2,6434/328,30693.06930693069,32.1746392187,34.9216338622,2023
2023-12-25,2023-12-25,"הכרמל 49, כפר סבא",הכרמל 49,6433-755-1,דירה בבית קומות,4.0,רביעית,105.0,3650000,,,2024.0,,,9176385984,1,6433755,False,,כפר סבא,הכרמל,,6433-755-1,6433/755,34761.90476190476,32.1779617842,34.910736465,2023
2023-12-25,2023-12-25,"ויינברג 8, כפר סבא",ויינברג 8,7621-468-9,דירה בבית קומות,4.0,שלישית,124.5,4000000,,,2009.0,,9.0,9176019092,1,7621468,False,189% ב 14.5 שנים,כפר סבא,ויינברג,13.03,7621-468-9,7621/468,32128.5140562249,32.1968144607,34.8929793729,2023
2023-12-24,2023-12-24,"עמק עירון 5, כפר סבא",עמק עירון 5,7618-319-65,דירה בבית קומות,4.0,חמישית,88.6,2857000,,,2007.0,,7.0,9176410996,1,7618319,False,69% ב 10 שנים,כפר סבא,עמק עירון,6.9,7618-319-65,7618/319,32246.04966139955,32.177993855,34.9343234253,2023
2023-12-24,2023-12-24,"עפרוני 12, כפר סבא",עפרוני 12,7604-66-37,דירה בבית קומות,4.0,קרקע,88.0,2850000,,,1993.0,,5.0,9176007400,1,760466,False,143% ב 15.2 שנים,כפר סבא,עפרוני,9.41,7604-66-37,7604/66,32386.36363636364,32.1857233699,34.9296683283,2023
2023-12-24,2023-12-24,"הכרמל 46, כפר סבא",הכרמל 46,6438-366-9,דירה בבית קומות,5.0,"קומה ‎4‏, קומה ‎5‏",156.0,4100000,,,2012.0,,5.0,9176613682,1,6438366,False,60% ב 10.9 שנים,כפר סבא,הכרמל,5.5,6438-366-9,6438/366,26282.05128205128,32.1775360292,34.9109108169,2023
2023-12-21,2023-12-21,"סוסנובסקי 6, כפר סבא",סוסנובסקי 6,7621-436-28,דירה בבית קומות,6.0,רביעית,137.3,4300000,,,2012.0,,6.0,9176005032,1,7621436,False,124% ב 11.3 שנים,כפר סבא,סוסנובסקי,10.97,7621-436-28,7621/436,31318.281136198104,32.1948651687,34.892511317,2023
2023-12-21,2023-12-21,"בן גוריון 38, כפר סבא",בן גוריון 38,6426-914-2,דירה בבית קומות,3.0,ראשונה,60.0,2250000,,,1992.0,,4.0,9176341510,1,6426914,False,,כפר סבא,בן גוריון,,6426-914-2,6426/914,37500.0,32.1721292981,34.9083983686,2023
2023-12-20,2023-12-20,"ירושלים 3, כפר סבא",ירושלים 3,6441-223-7,חניה,,ב,75.0,54000,,,1969.0,,4.0,9176153920,1,6441223,False,,כפר סבא,ירושלים,,6441-223-7,6441/223,720.0,32.1735630872,34.9043715463,2023
2023-12-20,2023-12-20,"שיינפיין 17, כפר סבא",שיינפיין 17,7621-478-7,דירה בבית קומות,4.0,ראשונה,100.5,3000000,,,2012.0,,,9121054038,1,7621478,False,115% ב 14 שנים,כפר סבא,שיינפיין,8.21,7621-478-7,7621/478,29850.74626865672,32.1971888463,34.8908526205,2023
2023-12-20,2023-12-20,"נורדאו 2, כפר סבא",נורדאו 2,6435-284-27,דירה בבית קומות,4.0,קרקע+רביעית,103.0,2725000,,,1998.0,,3.0,9121149868,1,6435284,False,43% ב 4.2 שנים,כפר סבא,נורדאו,10.24,6435-284-27,6435/284,26456.31067961165,32.172468368,34.9189895541,2023
